date,long,short,ls_gross,turnover,cost_bps,ls_net,overlap_long,overlap_short,long_turnover,short_turnover,added_long,removed_long,added_short,removed_short,cum_ls_net,cum_ls_gross,drawdown
2022-01-18,0.0004836906481658902,-0.00371775590582122,0.00420144655398711,1.525,0.0005,0.0034389465539871097,0.425,0.05,0.575,0.95,23,23,38,38,-0.005980727228826865,-0.000780727228826863,-0.021089248493497983
2022-01-19,-0.027138298637528147,-0.010791004459087062,-0.016347294178441087,0.8,0.0005,-0.016747294178441088,0.575,0.625,0.42500000000000004,0.375,17,17,15,15,-0.022728021407267953,-0.01712802140726795,-0.03783654267193907
2022-01-20,-0.008511770460220086,-0.017415091535451337,0.00890332107523125,0.725,0.0005,0.00854082107523125,0.675,0.6,0.32499999999999996,0.4,13,13,16,16,-0.014187200332036702,-0.008224700332036698,-0.02929572159670782
2022-01-21,-0.0007350405191627718,0.006154254681494955,-0.006889295200657727,1.4249999999999998,0.0005,-0.007601795200657726,0.4,0.175,0.6,0.825,24,24,33,33,-0.02178899553269443,-0.015113995532694425,-0.03689751679736555
2022-01-24,-0.03991668973003704,-0.0445699192190944,0.004653229489057359,0.7000000000000001,0.0005,0.004303229489057359,0.575,0.725,0.42500000000000004,0.275,17,17,11,11,-0.01748576604363707,-0.010460766043637066,-0.032594287308308184
2022-01-25,0.004395652340723958,0.009766551224509703,-0.005370898883785745,0.625,0.0005,-0.005683398883785745,0.7,0.675,0.30000000000000004,0.32499999999999996,12,12,13,13,-0.023169164927422815,-0.01583166492742281,-0.03827768619209393
2022-01-26,-0.02609264264221146,-0.040312050801597686,0.014219408159386226,0.55,0.0005,0.013944408159386227,0.75,0.7,0.25,0.30000000000000004,10,10,12,12,-0.009224756768036588,-0.0016122567680365851,-0.024333278032707704
2022-01-27,0.006196953535023285,-0.0042771486969793325,0.010474102232002618,0.42500000000000004,0.0005,0.010261602232002617,0.825,0.75,0.17500000000000004,0.25,7,7,10,10,0.0010368454639660286,0.008861845463966032,-0.014071675800705088
2022-01-28,0.010246998427593582,0.017106250202108125,-0.006859251774514543,0.45000000000000007,0.0005,-0.007084251774514543,0.725,0.825,0.275,0.17500000000000004,11,11,7,7,-0.006047406310548515,0.0020025936894514894,-0.02115592757521963
2022-02-07,0.01986005987343166,0.005985416208970857,0.013874643664460803,0.5,0.0005,0.013624643664460803,0.75,0.75,0.25,0.25,10,10,10,10,0.007577237353912288,0.01587723735391229,-0.007531283910758828
2022-02-08,0.011070159657061384,0.026271516621188873,-0.015201356964127489,0.5,0.0005,-0.015451356964127489,0.75,0.75,0.25,0.25,10,10,10,10,-0.0078741196102152,0.0006758803897848019,-0.022982640874886315
2022-02-09,0.0005287592593892353,-0.008778513199749649,0.009307272459138885,0.32499999999999996,0.0005,0.009144772459138886,0.8,0.875,0.19999999999999996,0.125,8,8,5,5,0.0012706528489236854,0.009983152848923687,-0.013837868415747431
2022-02-10,-0.0176867843557446,-0.023023483016670954,0.005336698660926353,0.32499999999999996,0.0005,0.005174198660926352,0.8,0.875,0.19999999999999996,0.125,8,8,5,5,0.006444851509850038,0.01531985150985004,-0.00866366975482108
2022-02-11,-0.008412969429696628,0.003404124367488452,-0.01181709379718508,0.375,0.0005,-0.012004593797185081,0.775,0.85,0.22499999999999998,0.15000000000000002,9,9,6,6,-0.005559742287335043,0.0035027577126649587,-0.02066826355200616
2022-02-14,-0.0005873992536244472,0.022749926337118642,-0.02333732559074309,0.375,0.0005,-0.02352482559074309,0.85,0.775,0.15000000000000002,0.22499999999999998,6,6,9,9,-0.029084567878078133,-0.01983456787807813,-0.04419308914274925
2022-02-15,0.009275684153662454,0.008189997966077608,0.0010856861875848459,0.3999999999999999,0.0005,0.0008856861875848459,0.8,0.8,0.19999999999999996,0.19999999999999996,8,8,8,8,-0.028198881690493286,-0.018748881690493283,-0.0433074029551644
2022-02-16,0.00399070269294183,-0.005233656880449028,0.009224359573390857,0.525,0.0005,0.008961859573390856,0.7,0.775,0.30000000000000004,0.22499999999999998,12,12,9,9,-0.01923702211710243,-0.009524522117102426,-0.03434554338177355
2022-02-17,0.01187161109452707,0.011916760860729281,-4.514976620221059e-05,0.375,0.0005,-0.0002326497662022106,0.8,0.825,0.19999999999999996,0.17500000000000004,8,8,7,7,-0.019469671883304642,-0.009569671883304636,-0.03457819314797576
2022-02-18,0.022382182915616784,0.012662813732893968,0.009719369182722816,0.3999999999999999,0.0005,0.009519369182722816,0.8,0.8,0.19999999999999996,0.19999999999999996,8,8,8,8,-0.009950302700581826,0.0001496972994181802,-0.02505882396525294
2022-02-21,-0.0055947950816093075,-0.016308362210422617,0.01071356712881331,0.4,0.0005,0.010513567128813309,0.75,0.85,0.25,0.15000000000000002,10,10,6,6,0.0005632644282314823,0.01086326442823149,-0.014545256836439634
2022-02-22,0.012800646497814825,0.025740358785671436,-0.01293971228785661,0.25,0.0005,-0.013064712287856611,0.775,0.975,0.22499999999999998,0.025000000000000022,9,9,1,1,-0.012501447859625129,-0.0020764478596251214,-0.027609969124296245
2022-02-23,-0.025438248745958368,-0.02657478241126201,0.0011365336653036406,0.42499999999999993,0.0005,0.0009240336653036406,0.8,0.775,0.19999999999999996,0.22499999999999998,8,8,9,9,-0.011577414194321487,-0.0009399141943214808,-0.026685935458992602
2022-02-24,0.006055583853027195,0.014388418620656698,-0.008332834767629502,0.30000000000000004,0.0005,-0.008482834767629503,0.875,0.825,0.125,0.17500000000000004,5,5,7,7,-0.02006024896195099,-0.009272748961950983,-0.035168770226622105
2022-02-25,0.010584831503687752,0.007086755974277109,0.0034980755294106436,0.4,0.0005,0.0032980755294106435,0.775,0.825,0.22499999999999998,0.17500000000000004,9,9,7,7,-0.016762173432540346,-0.00577467343254034,-0.03187069469721146
2022-02-28,-2.3940835726120323e-06,0.00856698840234731,-0.008569382485919921,0.32500000000000007,0.0005,-0.00873188248591992,0.825,0.85,0.17500000000000004,0.15000000000000002,7,7,6,6,-0.025494055918460268,-0.01434405591846026,-0.040602577183131386
2022-03-01,0.002108334598181023,-0.00325852916360692,0.005366863761787943,0.375,0.0005,0.005179363761787943,0.75,0.875,0.25,0.125,10,10,5,5,-0.020314692156672323,-0.008977192156672318,-0.03542321342134344
2022-03-02,-0.0028747506095509025,-0.0004733612585600599,-0.0024013893509908426,1.5,0.0005,-0.0031513893509908424,0.325,0.175,0.675,0.825,27,27,33,33,-0.023466081507663165,-0.01137858150766316,-0.03857460277233428
2022-03-03,-0.008415091419891238,-0.002964389867121723,-0.005450701552769515,0.95,0.0005,-0.005925701552769514,0.5,0.55,0.5,0.44999999999999996,20,20,18,18,-0.029391783060432677,-0.016829283060432673,-0.044500304325103796
2022-03-04,-0.01009056991433616,-0.026381429205732415,0.016290859291396256,0.7,0.0005,0.015940859291396256,0.55,0.75,0.44999999999999996,0.25,18,18,10,10,-0.013450923769036421,-0.0005384237690364176,-0.02855944503370754
2022-03-07,-0.020008392395657937,-0.0425101400624978,0.022501747666839864,0.725,0.0005,0.022139247666839862,0.6,0.675,0.4,0.32499999999999996,16,16,13,13,0.00868832389780344,0.021963323897803446,-0.006420197366867676
2022-03-08,-0.008030742814647558,-0.016908933453062165,0.008878190638414607,1.4,0.0005,0.008178190638414608,0.325,0.275,0.675,0.725,27,27,29,29,0.016866514536218048,0.030841514536218053,0.0
2022-03-09,0.028034335110290704,0.01800947441303468,0.010024860697256024,0.25,0.0005,0.009899860697256024,0.825,0.925,0.17500000000000004,0.07499999999999996,7,7,3,3,0.026766375233474072,0.04086637523347408,0.0
2022-03-10,0.004429267573251779,0.00994405925257524,-0.005514791679323461,0.4,0.0005,-0.005714791679323461,0.725,0.875,0.275,0.125,11,11,5,5,0.021051583554150613,0.03535158355415061,-0.005714791679323459
2022-03-11,-0.020610605744728623,-0.0368272494668803,0.016216643722151675,0.19999999999999996,0.0005,0.016116643722151675,0.875,0.925,0.125,0.07499999999999996,5,5,3,3,0.037168227276302285,0.05156822727630229,0.0
2022-03-14,-0.040337014818595786,-0.05801647702786641,0.01767946220927062,0.2749999999999999,0.0005,0.017541962209270623,0.925,0.8,0.07499999999999996,0.19999999999999996,3,3,8,8,0.05471018948557291,0.06924768948557292,0.0
2022-03-15,0.033008731041384555,0.02664598381377447,0.0063627472276100855,0.475,0.0005,0.006125247227610086,0.65,0.875,0.35,0.125,14,14,5,5,0.06083543671318299,0.075610436713183,0.0
2022-03-16,0.013427688617000893,0.024023838639960403,-0.01059615002295951,0.42499999999999993,0.0005,-0.010808650022959509,0.775,0.8,0.22499999999999998,0.19999999999999996,9,9,8,8,0.05002678669022348,0.0650142866902235,-0.010808650022959512
2022-03-17,0.008456488753182239,0.009391756617759085,-0.0009352678645768459,0.44999999999999996,0.0005,-0.0011602678645768459,0.75,0.8,0.25,0.19999999999999996,10,10,8,8,0.04886651882564663,0.06407901882564665,-0.01196891788753636
2022-03-18,0.022906651343810217,0.004599157559638027,0.01830749378417219,0.6,0.0005,0.01800749378417219,0.65,0.75,0.35,0.25,14,14,10,10,0.06687401260981882,0.08238651260981884,0.0
2022-03-21,0.005398991055538684,-0.00497625282049718,0.010375243876035865,0.4,0.0005,0.010175243876035864,0.775,0.825,0.22499999999999998,0.17500000000000004,9,9,7,7,0.07704925648585469,0.0927617564858547,0.0
2022-03-22,0.0023090045912446564,0.007385492468911953,-0.005076487877667297,0.20000000000000007,0.0005,-0.005176487877667297,0.825,0.975,0.17500000000000004,0.025000000000000022,7,7,1,1,0.07187276860818739,0.08768526860818741,-0.0051764878776672935
2022-03-23,0.002986387019515155,-0.017429898381780645,0.0204162854012958,0.275,0.0005,0.020278785401295803,0.825,0.9,0.17500000000000004,0.09999999999999998,7,7,4,4,0.09215155400948319,0.10810155400948321,0.0
2022-03-24,-0.011798912512019801,-0.013027203897696061,0.0012282913856762594,0.25,0.0005,0.0011032913856762593,0.825,0.925,0.17500000000000004,0.07499999999999996,7,7,3,3,0.09325484539515945,0.10932984539515947,0.0
2022-03-25,-0.012088801935734451,-0.0028645981279062046,-0.009224203807828247,0.375,0.0005,-0.009411703807828247,0.825,0.8,0.17500000000000004,0.19999999999999996,7,7,8,8,0.08384314158733121,0.10010564158733122,-0.009411703807828242
2022-03-28,-0.0016021363939211202,-0.01244743474817234,0.01084529835425122,0.375,0.0005,0.01065779835425122,0.775,0.85,0.22499999999999998,0.15000000000000002,9,9,6,6,0.09450093994158243,0.11095093994158244,0.0
2022-03-29,0.020675272307026517,0.02577785263779414,-0.005102580330767624,0.25,0.0005,-0.005227580330767624,0.85,0.9,0.15000000000000002,0.09999999999999998,6,6,4,4,0.08927335961081481,0.10584835961081482,-0.005227580330767617
2022-03-30,-0.009388411480878375,-0.008270652888917188,-0.0011177585919611866,0.32499999999999996,0.0005,-0.0012802585919611865,0.8,0.875,0.19999999999999996,0.125,8,8,5,5,0.08799310101885363,0.10473060101885363,-0.006507838922728798
2022-03-31,0.0011965329732157883,-0.0006450512189935219,0.0018415841922093102,0.29999999999999993,0.0005,0.0016915841922093102,0.8,0.9,0.19999999999999996,0.09999999999999998,8,8,4,4,0.08968468521106294,0.10657218521106294,-0.004816254730519484
2022-04-01,0.0011800240346221953,-0.0042191636253202285,0.005399187659942423,0.32499999999999996,0.0005,0.005236687659942423,0.775,0.9,0.22499999999999998,0.09999999999999998,9,9,4,4,0.09492137287100537,0.11197137287100536,0.0
2022-04-06,-0.023314381703063235,-0.027560277659316644,0.004245895956253409,0.30000000000000004,0.0005,0.004095895956253409,0.825,0.875,0.17500000000000004,0.125,7,7,5,5,0.09901726882725878,0.11621726882725877,0.0
2022-04-07,0.004426939298751323,-0.014252175640378322,0.018679114939129646,0.17500000000000004,0.0005,0.018591614939129645,0.875,0.95,0.125,0.050000000000000044,5,5,2,2,0.11760888376638842,0.1348963837663884,0.0
2022-04-08,-0.025316393798371178,-0.03435675932293516,0.00904036552456398,0.22499999999999998,0.0005,0.008927865524563981,0.85,0.925,0.15000000000000002,0.07499999999999996,6,6,3,3,0.1265367492909524,0.14393674929095238,0.0
2022-04-11,0.009804702061399632,0.01800315907212353,-0.008198457010723898,0.35,0.0005,-0.008373457010723898,0.75,0.9,0.25,0.09999999999999998,10,10,4,4,0.11816329228022851,0.1357382922802285,-0.008373457010723895
2022-04-12,-0.00842999479572416,-0.025634661175604034,0.017204666379879874,0.35,0.0005,0.017029666379879873,0.75,0.9,0.25,0.09999999999999998,10,10,4,4,0.1351929586601084,0.15294295866010837,0.0
2022-04-13,0.008014059942680821,0.018733061131240316,-0.010719001188559495,0.275,0.0005,-0.010856501188559495,0.825,0.9,0.17500000000000004,0.09999999999999998,7,7,4,4,0.1243364574715489,0.14222395747154887,-0.010856501188559492
2022-04-14,-0.02110129464841154,-0.0017746316031697408,-0.019326663045241797,0.29999999999999993,0.0005,-0.019476663045241798,0.775,0.925,0.22499999999999998,0.07499999999999996,9,9,3,3,0.10485979442630709,0.12289729442630706,-0.030333164233801294
2022-04-15,0.004853822371849453,0.00771908354962184,-0.002865261177772387,0.42499999999999993,0.0005,-0.003077761177772387,0.775,0.8,0.22499999999999998,0.19999999999999996,9,9,8,8,0.1017820332485347,0.12003203324853468,-0.033410925411573686
2022-04-18,0.005095359363882115,-0.004604178784106557,0.009699538147988672,0.32500000000000007,0.0005,0.009537038147988673,0.825,0.85,0.17500000000000004,0.15000000000000002,7,7,6,6,0.11131907139652338,0.12973157139652336,-0.02387388726358501
2022-04-19,-0.019258703121079416,-0.016450637775162924,-0.002808065345916492,0.30000000000000004,0.0005,-0.002958065345916492,0.875,0.825,0.125,0.17500000000000004,5,5,7,7,0.10836100605060689,0.12692350605060687,-0.026831952609501497
2022-04-20,-0.03230422729407609,-0.04143013883721179,0.009125911543135704,0.22499999999999998,0.0005,0.009013411543135704,0.875,0.9,0.125,0.09999999999999998,5,5,4,4,0.11737441759374259,0.13604941759374256,-0.017818541066365795
2022-04-21,-0.004025763196493598,-0.017796896924046908,0.01377113372755331,0.35,0.0005,0.01359613372755331,0.8,0.85,0.19999999999999996,0.15000000000000002,8,8,6,6,0.1309705513212959,0.14982055132129588,-0.004222407338812489
2022-04-22,-0.06312484369224507,-0.07484129349722422,0.011716449804979157,0.17500000000000004,0.0005,0.011628949804979156,0.875,0.95,0.125,0.050000000000000044,5,5,2,2,0.14259950112627506,0.16153700112627503,0.0
2022-04-25,-0.03606990934377058,-0.01927740003313612,-0.01679250931063446,0.25,0.0005,-0.01691750931063446,0.8,0.95,0.19999999999999996,0.050000000000000044,8,8,2,2,0.1256819918156406,0.14474449181564059,-0.01691750931063446
2022-04-27,-0.005553132017334877,-0.00387025096948873,-0.001682881047846147,1.4500000000000002,0.0005,-0.002407881047846147,0.35,0.2,0.65,0.8,26,26,32,32,0.12327411076779446,0.14306161076779444,-0.019325390358480604
2022-04-28,0.03777662887849417,0.038917955162076634,-0.0011413262835824611,0.5499999999999999,0.0005,-0.0014163262835824612,0.775,0.675,0.22499999999999998,0.32499999999999996,9,9,13,13,0.121857784484212,0.14192028448421198,-0.020741716642063063
2022-04-29,0.02562548145311829,0.013825362187814308,0.011800119265303983,0.6,0.0005,0.011500119265303983,0.675,0.725,0.32499999999999996,0.275,13,13,11,11,0.13335790374951598,0.15372040374951595,-0.009241597376759086
2022-05-05,-0.009810310377910478,-0.022911978082178302,0.013101667704267824,0.30000000000000004,0.0005,0.012951667704267823,0.85,0.85,0.15000000000000002,0.15000000000000002,6,6,6,6,0.1463095714537838,0.16682207145378378,0.0
2022-05-06,0.02208842800368002,0.0032550292181534523,0.018833398785526565,0.5,0.0005,0.018583398785526565,0.7,0.8,0.30000000000000004,0.19999999999999996,12,12,8,8,0.16489297023931035,0.18565547023931034,0.0
2022-05-09,0.02515789679710776,0.013358378604016318,0.011799518193091442,0.5750000000000001,0.0005,0.011512018193091443,0.7,0.725,0.30000000000000004,0.275,12,12,11,11,0.1764049884324018,0.19745498843240178,0.0
2022-05-10,0.006053716472097624,0.009058540450499537,-0.0030048239784019135,0.5499999999999999,0.0005,-0.0032798239784019136,0.775,0.675,0.22499999999999998,0.32499999999999996,9,9,13,13,0.1731251644539999,0.19445016445399987,-0.0032798239784019023
2022-05-11,0.003029357403291148,0.0019834699853408374,0.0010458874179503108,0.42500000000000004,0.0005,0.0008333874179503107,0.75,0.825,0.25,0.17500000000000004,10,10,7,7,0.1739585518719502,0.19549605187195018,-0.002446436560451598
2022-05-12,0.012125568811702335,0.003332274218900827,0.00879329459280151,0.42499999999999993,0.0005,0.00858079459280151,0.775,0.8,0.22499999999999998,0.19999999999999996,9,9,8,8,0.1825393464647517,0.2042893464647517,0.0
2022-05-13,0.0019626515137131533,-0.007544776392449837,0.00950742790616299,0.55,0.0005,0.009232427906162992,0.6,0.85,0.4,0.15000000000000002,16,16,6,6,0.1917717743709147,0.21379677437091468,0.0
2022-05-16,-0.004076610644351615,0.013051390847274724,-0.01712800149162634,0.575,0.0005,-0.01741550149162634,0.675,0.75,0.32499999999999996,0.25,13,13,10,10,0.17435627287928834,0.19666877287928836,-0.01741550149162635
2022-05-17,0.00484456891279354,-0.0015255316470202398,0.00637010055981378,0.625,0.0005,0.006057600559813779,0.65,0.725,0.35,0.275,14,14,11,11,0.18041387343910212,0.20303887343910212,-0.011357900931812576
2022-05-18,0.004963815430845573,0.016565080678366546,-0.011601265247520974,0.575,0.0005,-0.011888765247520973,0.65,0.775,0.35,0.22499999999999998,14,14,9,9,0.16852510819158115,0.19143760819158115,-0.023246666179333547
2022-05-19,-0.0030066159791409877,0.01634024442227215,-0.01934686040141314,1.5,0.0005,-0.02009686040141314,0.275,0.225,0.725,0.775,29,29,31,31,0.148428247790168,0.172090747790168,-0.043343526580746694
2022-05-20,0.014854807774629993,0.004623361147071288,0.010231446627558705,1.575,0.0005,0.009443946627558705,0.25,0.175,0.75,0.825,30,30,33,33,0.1578721944177267,0.1823221944177267,-0.033899579953187986
2022-05-23,-0.048528494674566755,-0.03637717932618881,-0.012151315348377947,0.475,0.0005,-0.012388815348377947,0.725,0.8,0.275,0.19999999999999996,11,11,8,8,0.14548337906934877,0.17017087906934875,-0.04628839530156592
2022-05-24,0.019392091461611156,0.0131271797025582,0.006264911759052956,0.525,0.0005,0.006002411759052956,0.7,0.775,0.30000000000000004,0.22499999999999998,12,12,9,9,0.15148579082840172,0.1764357908284017,-0.040285983542512976
2022-05-25,0.006067998253030565,0.00648062593500969,-0.0004126276819791247,0.6000000000000001,0.0005,-0.0007126276819791247,0.7,0.7,0.30000000000000004,0.30000000000000004,12,12,12,12,0.15077316314642258,0.17602316314642258,-0.04099861122449211
2022-05-26,0.003234223995501841,0.0029575554021729054,0.0002766685933289358,0.475,0.0005,3.9168593328935776e-05,0.725,0.8,0.275,0.19999999999999996,11,11,8,8,0.15081233173975153,0.17629983173975153,-0.04095944263116316
2022-05-27,0.0016658151119853365,0.010774671731040693,-0.009108856619055356,1.55,0.0005,-0.009883856619055355,0.325,0.125,0.675,0.875,27,27,35,35,0.14092847512069617,0.16719097512069617,-0.05084329925021852
2022-05-30,-0.0006163073760652304,0.0027048498672579595,-0.0033211572433231897,0.35,0.0005,-0.0034961572433231895,0.8,0.85,0.19999999999999996,0.15000000000000002,8,8,6,6,0.13743231787737298,0.16386981787737298,-0.054339456493541716
2022-05-31,0.0032550020307699724,-0.0027908710919852795,0.006045873122755252,1.525,0.0005,0.005283373122755252,0.325,0.15,0.675,0.85,27,27,34,34,0.14271569100012824,0.16991569100012824,-0.04905608337078646
2022-06-01,0.005575835299644882,0.016945171432720486,-0.011369336133075603,0.75,0.0005,-0.011744336133075604,0.575,0.675,0.42500000000000004,0.32499999999999996,17,17,13,13,0.13097135486705264,0.15854635486705262,-0.06080041950386206
2022-06-02,0.02027451481988836,0.018874154926046903,0.001400359893841456,1.475,0.0005,0.000662859893841456,0.35,0.175,0.65,0.825,26,26,33,33,0.1316342147608941,0.1599467147608941,-0.0601375596100206
2022-06-06,-0.009340486527623534,0.0007705877865232698,-0.010111074314146803,0.125,0.0005,-0.010173574314146804,0.875,1.0,0.125,0.0,5,5,0,0,0.12146064044674729,0.1498356404467473,-0.07031113392416741
2022-06-07,-0.005849356867180326,-0.0030535347079180828,-0.002795822159262243,0.17499999999999993,0.0005,-0.002883322159262243,0.9,0.925,0.09999999999999998,0.07499999999999996,4,4,3,3,0.11857731828748505,0.14703981828748505,-0.07319445608342964
2022-06-08,-0.009255697320753813,-0.014109298161682837,0.004853600840929024,0.25,0.0005,0.004728600840929024,0.85,0.9,0.15000000000000002,0.09999999999999998,6,6,4,4,0.12330591912841407,0.1518934191284141,-0.06846585524250062
2022-06-09,0.023634188495133886,0.014358034896539362,0.009276153598594523,0.275,0.0005,0.009138653598594523,0.825,0.9,0.17500000000000004,0.09999999999999998,7,7,4,4,0.1324445727270086,0.1611695727270086,-0.05932720164390609
2022-06-10,0.0015811522542179958,0.008128228632827292,-0.006547076378609296,0.22499999999999998,0.0005,-0.006659576378609295,0.85,0.925,0.15000000000000002,0.07499999999999996,6,6,3,3,0.12578499634839932,0.1546224963483993,-0.06598677802251537
2022-06-13,0.005824251047204238,-0.002946755715601808,0.008771006762806045,0.19999999999999996,0.0005,0.008671006762806046,0.875,0.925,0.125,0.07499999999999996,5,5,3,3,0.13445600311120537,0.16339350311120535,-0.057315771259709325
2022-06-14,-0.00301578131298655,0.006550155597339799,-0.00956593691032635,0.19999999999999996,0.0005,-0.009665936910326349,0.875,0.925,0.125,0.07499999999999996,5,5,3,3,0.12479006620087901,0.153827566200879,-0.06698170817003568
2022-06-15,-0.0005979528599001728,0.01899908317500772,-0.019597036034907894,0.275,0.0005,-0.019734536034907893,0.85,0.875,0.15000000000000002,0.125,6,6,5,5,0.10505553016597112,0.1342305301659711,-0.08671624420494357
2022-06-16,0.01238806295669226,0.009249055963578152,0.003139006993114108,0.15000000000000002,0.0005,0.003064006993114108,0.9,0.95,0.09999999999999998,0.050000000000000044,4,4,2,2,0.10811953715908523,0.13736953715908523,-0.08365223721182946
2022-06-17,0.0148751999296419,0.015722990441890683,-0.0008477905122487826,0.42500000000000004,0.0005,-0.0010602905122487826,0.7,0.875,0.30000000000000004,0.125,12,12,5,5,0.10705924664683646,0.13652174664683644,-0.08471252772407824
2022-06-20,-0.013988699035036845,-0.010769225734049485,-0.0032194733009873605,0.29999999999999993,0.0005,-0.0033694733009873605,0.8,0.9,0.19999999999999996,0.09999999999999998,8,8,4,4,0.1036897733458491,0.1333022733458491,-0.0880820010250656
2022-06-21,0.004935784867975799,-0.01760565578070914,0.022541440648684942,0.29999999999999993,0.0005,0.02239144064868494,0.775,0.925,0.22499999999999998,0.07499999999999996,9,9,3,3,0.12608121399453404,0.15584371399453403,-0.06569056037638066
2022-06-22,0.025384478853338888,0.015584425687305743,0.009800053166033145,0.09999999999999998,0.0005,0.009750053166033145,0.925,0.975,0.07499999999999996,0.025000000000000022,3,3,1,1,0.13583126716056718,0.16564376716056717,-0.05594050721034752
2022-06-23,0.0038257256765128395,0.00029869117115229884,0.003527034505360541,0.22499999999999998,0.0005,0.0034145345053605406,0.85,0.925,0.15000000000000002,0.07499999999999996,6,6,3,3,0.1392458016659277,0.1691708016659277,-0.05252597270498699
2022-06-24,0.014339232755410186,0.006011193725463238,0.008328039029946948,0.125,0.0005,0.008265539029946948,0.95,0.925,0.050000000000000044,0.07499999999999996,2,2,3,3,0.14751134069587465,0.17749884069587465,-0.04426043367504004
2022-06-27,0.013847061288966095,0.009652339646658218,0.004194721642307877,0.19999999999999996,0.0005,0.004094721642307877,0.875,0.925,0.125,0.07499999999999996,5,5,3,3,0.15160606233818252,0.18169356233818254,-0.04016571203273217
2022-06-28,-0.028021857942469797,-0.018248720084106756,-0.009773137858363042,0.15000000000000002,0.0005,-0.009848137858363042,0.875,0.975,0.125,0.025000000000000022,5,5,1,1,0.14175792447981947,0.1719204244798195,-0.050013849891095224
2022-06-29,0.011950490077623102,0.011796876464787751,0.00015361361283535054,0.17500000000000004,0.0005,6.611361283535051e-05,0.875,0.95,0.125,0.050000000000000044,5,5,2,2,0.1418240380926548,0.17207403809265487,-0.04994773627825988
2022-06-30,0.00875842676260087,-0.007778241862803577,0.016536668625404448,0.25,0.0005,0.016411668625404448,0.825,0.925,0.17500000000000004,0.07499999999999996,7,7,3,3,0.15823570671805925,0.18861070671805932,-0.03353606765285544
2022-07-01,0.007765606602041533,0.018191424591575443,-0.01042581798953391,0.22499999999999998,0.0005,-0.01053831798953391,0.9,0.875,0.09999999999999998,0.125,4,4,5,5,0.14769738872852534,0.17818488872852542,-0.04407438564238936
2022-07-04,-0.004290022736742015,-0.008285489299510356,0.003995466562768341,0.25,0.0005,0.003870466562768341,0.825,0.925,0.17500000000000004,0.07499999999999996,7,7,3,3,0.15156785529129368,0.18218035529129376,-0.04020391907962101
2022-07-05,-0.005809764205538227,-0.014167138116623835,0.008357373911085608,0.3500000000000001,0.0005,0.008182373911085608,0.825,0.825,0.17500000000000004,0.17500000000000004,7,7,7,7,0.1597502292023793,0.19053772920237935,-0.03202154516853539
2022-07-06,0.008031455243934917,0.0036264742011050378,0.004404981042829879,0.25,0.0005,0.004279981042829879,0.9,0.85,0.09999999999999998,0.15000000000000002,4,4,6,6,0.16403021024520917,0.19494271024520923,-0.027741564125705526
