date,market_return,xsec_vol,n_stocks,vol_ts,vol_xsec,volatility,regime
2021-02-09,0.02262810424923577,0.02047253429779585,16,0.27026816493181965,0.025320126891264626,1.2605269407697282,极高波动
2021-02-10,0.018995576625756093,0.02762014839439556,16,0.2692479658252358,0.025773665309946514,1.3049746665863584,极高波动
2021-02-18,-0.001965120995412363,0.04183668873715713,16,0.25788645635444135,0.028254370957414194,1.5088807983283021,极高波动
2021-02-19,0.010283936971420155,0.04293025299964473,16,0.24901549749932103,0.030162099659821473,1.664783612198727,极高波动
2021-02-22,-0.013409300599945913,0.04029885472754082,16,0.24977706352522588,0.031071369101990785,1.7729298855159747,极高波动
2021-02-23,-0.0094335709191986,0.02762175276096391,16,0.24544658010287845,0.03053905275403714,1.6832724692278727,极高波动
2021-02-24,-0.009434541226198726,0.03362717977476238,16,0.24107267608816016,0.030995064977996884,1.7052560577476834,极高波动
2021-02-25,0.021550059592648288,0.025467800995442078,16,0.24667281177000905,0.031655075185977814,1.8179863299497723,极高波动
2021-02-26,-0.029207371106955746,0.015463483190663454,16,0.2663568864581978,0.030264099057451022,1.793942442398615,极高波动
2021-03-01,0.02234318232548855,0.026413813904575683,16,0.2710011185942442,0.03017525097829416,1.8153762165321279,极高波动
2021-03-02,-0.01453784382120002,0.026820257696441772,16,0.2698258351364083,0.03081002331815875,1.8792982579342326,极高波动
2021-03-03,0.009443482677951738,0.012318959024308301,16,0.264743228759621,0.029279904381150024,1.6715315800452086,极高波动
2021-03-04,-0.02889451683523841,0.031242857840911947,16,0.27948427844403023,0.028220521291525507,1.6515202020847586,极高波动
2021-03-05,0.0006350983026105373,0.017565420333479815,16,0.251563481571058,0.02568403802490902,1.1748902492570261,极高波动
2021-03-08,-0.025004563517761088,0.030944485084131865,16,0.26612861104401525,0.024748601060568122,1.167723617217741,极高波动
2021-03-09,-0.01779705132658557,0.026604793834321547,16,0.26916217388367203,0.024646905167903885,1.1767789691096742,极高波动
2021-03-10,0.0053193472232591875,0.025962518625904752,16,0.25949901265551123,0.02388043905301812,1.024436964773247,极高波动
2021-03-11,0.016438377837042342,0.019837681236814064,16,0.2669714949160408,0.02331742707715532,1.011348951638574,极高波动
2021-03-12,0.0059772136374869255,0.017421926356757343,16,0.2669141987445885,0.023513271393764707,1.0331411864011448,极高波动
2021-03-15,-0.016598111090625305,0.019782445010170634,16,0.2724766203252467,0.022850134504324205,0.9957595512220789,极高波动
2021-03-16,0.014736710280852525,0.024153982950968617,16,0.2760151493727272,0.02258350702977689,0.9895597925605133,极高波动
2021-03-17,0.005404350931179694,0.023503941752246887,16,0.26372747219782344,0.023702005302570748,1.0329047968672898,极高波动
2021-03-18,0.004506864866629301,0.023728925037209515,16,0.2540166488027645,0.022950612022200508,0.8819466643214062,高波动
2021-03-19,-0.01977401809724193,0.01510665097237586,16,0.2610581211054578,0.022704735086090107,0.9018534822723643,高波动
2021-03-22,0.0060705835830050505,0.01624185301132691,16,0.2587110704968008,0.021234471878809613,0.7194180267880388,高波动
2021-03-23,-0.019280020226362313,0.040683447143035664,16,0.2623431497938074,0.022642337209681025,0.9035013321342662,极高波动
2021-03-24,-0.012760425613053943,0.024651551369082647,16,0.2635110643866075,0.02251124048399881,0.896574282375107,高波动
2021-03-25,-0.0023729061851061562,0.008348912481710257,16,0.26275997814367313,0.021362363608488432,0.7613617780049724,高波动
2021-03-26,0.021696546725182227,0.026060269206119136,16,0.2629364720081241,0.022226197893424615,0.8603943157957362,高波动
2021-03-29,0.004960318803984744,0.028097844938806706,16,0.2470149982252436,0.02305773788628822,0.8465953322645918,高波动
2021-03-30,0.01676130129420103,0.028922526147013197,16,0.24079645644316205,0.023534592205892678,0.8584293900329665,高波动
2021-03-31,-0.00340983792941565,0.03111461735695486,16,0.23663046101188093,0.024295659766363477,0.9163727423015853,极高波动
2021-04-01,0.0036079564079539938,0.03317434807312903,16,0.23404320874915652,0.025240202069955427,1.0058027528643385,极高波动
2021-04-02,-0.004356448235760044,0.02408577344291448,16,0.21285132301693616,0.026138114317009287,0.9637777870318991,极高波动
2021-04-06,-0.0031691629120154372,0.026658764633268994,16,0.21295281845524436,0.027179805479203494,1.0824452958563477,极高波动
2021-04-07,-0.005454534811932751,0.02322967613098365,16,0.19509825427583682,0.02543442837799829,0.7636815832842009,高波动
2021-04-08,-0.0035472822046424936,0.015259970525320216,16,0.1846632388244925,0.02449527029362205,0.5865463464989865,高波动
2021-04-09,-0.014162160445120963,0.013844223166922803,16,0.19075742531902107,0.02504480136214331,0.6901146210269875,高波动
2021-04-12,-0.019319186713982795,0.023072229301468284,16,0.19161533444277926,0.02474599737167822,0.6620910809104841,高波动
2021-04-13,-0.012181657862970388,0.027875702758661452,16,0.19249946282387462,0.024723783153663696,0.6655711809130349,高波动
2021-04-14,0.016919842229179482,0.023891397913241585,16,0.19717120258350643,0.024220670330286537,0.6402729797267144,高波动
2021-04-15,-0.004024437663254025,0.012750484850617243,16,0.18859323504766606,0.02238425707965277,0.3741112140807311,高波动
