date,code,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2020-01-02,002204,3.24,3.24,3.3,3.22,113515,36935449.0,2.49,0.93,0.03,0.59
2020-01-03,002204,3.24,3.25,3.27,3.24,76863,25030442.0,0.93,0.31,0.01,0.4
2020-01-06,002204,3.25,3.29,3.3,3.25,98300,32264334.0,1.54,1.23,0.04,0.51
2020-01-07,002204,3.29,3.31,3.31,3.28,72938,24034477.0,0.91,0.61,0.02,0.38
2020-01-08,002204,3.29,3.32,3.37,3.27,148683,49381035.0,3.02,0.3,0.01,0.77
2020-01-09,002204,3.31,3.3,3.33,3.27,102413,33764549.0,1.81,-0.6,-0.02,0.53
2020-01-10,002204,3.3,3.26,3.32,3.24,70750,23119621.0,2.42,-1.21,-0.04,0.37
2020-01-13,002204,3.37,3.35,3.43,3.3,178712,59809619.0,3.99,2.76,0.09,0.93
2020-01-14,002204,3.3,3.29,3.34,3.28,104254,34462436.0,1.79,-1.79,-0.06,0.54
2020-01-15,002204,3.3,3.25,3.3,3.24,76052,24773112.0,1.82,-1.22,-0.04,0.39
2020-01-16,002204,3.26,3.23,3.26,3.22,58830,19071224.0,1.23,-0.62,-0.02,0.3
2020-01-17,002204,3.25,3.2,3.25,3.2,49952,16077970.0,1.55,-0.93,-0.03,0.26
2020-01-20,002204,3.2,3.27,3.27,3.18,72569,23432778.0,2.81,2.19,0.07,0.38
2020-01-21,002204,3.26,3.22,3.27,3.2,62582,20274403.0,2.14,-1.53,-0.05,0.32
2020-01-22,002204,3.19,3.23,3.25,3.15,57500,18407756.0,3.11,0.31,0.01,0.3
2020-01-23,002204,3.2,3.14,3.22,3.13,65212,20685795.0,2.79,-2.79,-0.09,0.34
2020-02-03,002204,2.83,2.83,2.83,2.83,25604,7245932.0,0.0,-9.87,-0.31,0.13
2020-02-04,002204,2.58,2.73,2.86,2.58,145900,40323557.0,9.89,-3.53,-0.1,0.76
2020-02-05,002204,2.75,2.77,2.83,2.71,166755,46223057.0,4.4,1.47,0.04,0.86
2020-02-06,002204,2.76,2.78,2.81,2.73,123350,34135301.0,2.89,0.36,0.01,0.64
2020-02-07,002204,2.78,2.77,2.79,2.74,82015,22646764.0,1.8,-0.36,-0.01,0.42
2020-02-10,002204,2.76,2.81,2.82,2.73,92708,25927717.0,3.25,1.44,0.04,0.48
2020-02-11,002204,2.81,2.82,2.86,2.81,65166,18482590.0,1.78,0.36,0.01,0.34
2020-02-12,002204,2.83,2.9,2.91,2.81,115071,33032938.0,3.55,2.84,0.08,0.6
2020-02-13,002204,2.92,2.85,2.92,2.83,98614,28231446.0,3.1,-1.72,-0.05,0.51
2020-02-14,002204,2.85,2.86,2.89,2.84,68687,19653560.0,1.75,0.35,0.01,0.36
2020-02-17,002204,2.86,2.93,2.95,2.85,105284,30696549.0,3.5,2.45,0.07,0.55
2020-02-18,002204,2.93,2.99,3.0,2.93,120197,35756277.0,2.39,2.05,0.06,0.62
2020-02-19,002204,2.98,2.99,3.04,2.95,90239,27079403.0,3.01,0.0,0.0,0.47
