date,code,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2020-01-02,000700,3.96,4.05,4.06,3.96,129633,52097884.0,2.54,3.05,0.12,1.81
2020-01-03,000700,4.08,4.09,4.12,4.04,125460,51216121.0,1.98,0.99,0.04,1.75
2020-01-06,000700,4.09,4.23,4.34,4.06,321576,135624036.0,6.85,3.42,0.14,4.48
2020-01-07,000700,4.55,4.65,4.65,4.55,129603,59986730.0,2.36,9.93,0.42,1.81
2020-01-08,000700,5.12,5.12,5.12,4.98,291608,148988469.0,3.01,10.11,0.47,4.07
2020-01-09,000700,5.63,5.63,5.63,5.63,52749,29697822.0,0.0,9.96,0.51,0.74
2020-01-10,000700,6.17,5.93,6.17,5.37,1559263,904452144.0,14.21,5.33,0.3,21.74
2020-01-13,000700,6.34,6.52,6.52,6.29,1136615,736699648.0,3.88,9.95,0.59,15.85
2020-01-14,000700,7.17,6.31,7.17,6.31,1164865,791250400.0,13.19,-3.22,-0.21,16.24
2020-01-15,000700,6.45,6.94,6.94,6.4,1559162,1037871424.0,8.56,9.98,0.63,21.74
2020-01-16,000700,6.7,7.63,7.63,6.6,1087339,803026512.0,14.84,9.94,0.69,15.16
2020-01-17,000700,8.15,8.39,8.39,7.74,1994437,1639866192.0,8.52,9.96,0.76,27.81
2020-01-20,000700,8.55,9.23,9.23,8.55,1077016,973924368.0,8.1,10.01,0.84,15.02
2020-01-21,000700,9.51,10.15,10.15,9.51,1278344,1280511264.0,6.93,9.97,0.92,17.82
2020-01-22,000700,10.58,11.17,11.17,9.65,1895965,2004658544.0,14.98,10.05,1.02,26.44
2020-01-23,000700,11.0,12.29,12.29,10.7,1782108,2108341984.0,14.23,10.03,1.12,24.85
2020-02-03,000700,11.2,11.06,12.27,11.06,1532145,1781086736.0,9.85,-10.01,-1.23,21.36
2020-02-04,000700,11.59,12.17,12.17,11.53,1222089,1471474704.0,5.79,10.04,1.11,17.04
2020-02-05,000700,13.39,13.39,13.39,13.05,403993,540333920.0,2.79,10.02,1.22,5.63
2020-02-06,000700,13.5,14.73,14.73,13.33,1482507,2119208336.0,10.46,10.01,1.34,20.67
2020-02-07,000700,15.7,14.24,16.2,13.96,2902839,4460795136.0,15.21,-3.33,-0.49,40.47
2020-02-10,000700,13.68,15.66,15.66,13.68,2335086,3418651328.0,13.9,9.97,1.42,29.15
2020-02-11,000700,16.11,14.09,16.5,14.09,2255354,3280430944.0,15.39,-10.03,-1.57,28.16
2020-02-12,000700,12.75,13.58,14.38,12.75,1696143,2301657808.0,11.57,-3.62,-0.51,21.18
2020-02-13,000700,13.32,14.11,14.8,12.8,2201491,3007143840.0,14.73,3.9,0.53,27.48
2020-02-14,000700,13.8,13.51,14.45,13.44,1745163,2430529008.0,7.16,-4.25,-0.6,21.79
2020-02-17,000700,12.96,13.71,13.87,12.95,1520955,2042319296.0,6.81,1.48,0.2,18.99
2020-02-18,000700,13.82,14.18,14.97,13.82,2063947,2962486048.0,8.39,3.43,0.47,25.77
2020-02-19,000700,14.4,15.6,15.6,14.1,2692614,3992349632.0,10.58,10.01,1.42,33.62
2020-02-20,000700,14.8,14.54,15.77,14.18,2513734,3715924896.0,10.19,-6.79,-1.06,31.38
2020-02-21,000700,13.86,14.1,14.89,13.58,1938344,2746598240.0,9.01,-3.03,-0.44,24.2
2020-02-24,000700,13.8,14.01,14.5,13.8,1343872,1908027408.0,4.96,-0.64,-0.09,16.78
2020-02-25,000700,13.51,13.81,14.14,12.75,1793940,2423780320.0,9.92,-1.43,-0.2,22.4
2020-02-26,000700,13.42,12.43,13.63,12.43,1464711,1894518640.0,8.69,-9.99,-1.38,18.29
2020-02-27,000700,12.11,12.02,12.32,11.76,1006557,1208457952.0,4.51,-3.3,-0.41,12.57
2020-02-28,000700,11.4,10.88,11.43,10.82,1233138,1359526832.0,5.07,-9.48,-1.14,15.39
2020-03-02,000700,11.19,11.29,11.65,10.9,956435,1074188320.0,6.89,3.77,0.41,11.94
2020-03-03,000700,11.82,12.42,12.42,11.6,1916009,2343382208.0,7.26,10.01,1.13,23.92
2020-03-04,000700,11.96,11.97,12.39,11.29,1588774,1891526224.0,8.86,-3.62,-0.45,19.83
2020-03-05,000700,12.09,12.59,12.94,11.77,1756644,2181271712.0,9.77,5.18,0.62,21.93
2020-03-06,000700,12.05,13.67,13.85,11.8,2275373,2925570640.0,16.28,8.58,1.08,28.41
2020-03-09,000700,13.0,12.3,13.85,12.3,1870895,2439029904.0,11.34,-10.02,-1.37,23.36
2020-03-10,000700,11.16,11.98,12.41,11.1,1349281,1574980240.0,10.65,-2.6,-0.32,16.84
2020-03-11,000700,12.0,11.59,12.34,11.58,1012833,1204813232.0,6.34,-3.26,-0.39,12.64
2020-03-12,000700,11.1,10.8,11.55,10.5,924410,1015246928.0,9.06,-6.82,-0.79,11.54
2020-03-13,000700,10.01,10.5,10.57,9.85,921225,938625424.0,6.67,-2.78,-0.3,11.5
2020-03-16,000700,10.52,9.45,10.68,9.45,949550,946920928.0,11.71,-10.0,-1.05,11.85
2020-03-17,000700,9.75,10.4,10.4,9.63,1524411,1549746880.0,8.15,10.05,0.95,19.03
2020-03-18,000700,10.61,9.93,10.68,9.8,1501644,1528998160.0,8.46,-4.52,-0.47,18.75
2020-03-19,000700,9.92,10.06,10.1,9.66,899853,890964656.0,4.43,1.31,0.13,11.23
2020-03-20,000700,10.39,9.91,10.63,9.74,925021,936709088.0,8.85,-1.49,-0.15,11.55
2020-03-23,000700,9.3,8.92,9.4,8.92,768776,695396720.0,4.84,-9.99,-0.99,9.6
2020-03-24,000700,9.1,9.01,9.19,8.52,762662,677205888.0,7.51,1.01,0.09,9.52
2020-03-25,000700,9.44,9.34,9.66,9.23,810902,762624128.0,4.77,3.66,0.33,10.12
2020-03-26,000700,9.23,9.38,10.0,9.23,995740,959173744.0,8.24,0.43,0.04,12.43
2020-03-27,000700,9.51,8.94,9.58,8.91,712013,652274640.0,7.14,-4.69,-0.44,8.89
2020-03-30,000700,8.82,8.74,9.08,8.41,586481,508330656.0,7.49,-2.24,-0.2,7.32
2020-03-31,000700,8.88,8.51,8.93,8.48,480333,415710944.0,5.15,-2.63,-0.23,5.95
2020-04-01,000700,8.66,8.61,8.97,8.55,699165,612958240.0,4.94,1.18,0.1,8.66
2020-04-02,000700,8.47,9.11,9.15,8.38,882646,779520240.0,8.94,5.81,0.5,10.94
2020-04-03,000700,9.15,8.88,9.17,8.75,697162,624046432.0,4.61,-2.52,-0.23,8.64
2020-04-07,000700,9.14,9.51,9.62,8.9,1199861,1113763808.0,8.11,7.09,0.63,14.87
2020-04-08,000700,9.38,9.26,9.38,9.18,748359,692654320.0,2.1,-2.63,-0.25,9.27
2020-04-09,000700,9.28,9.44,9.44,9.18,644830,600544720.0,2.81,1.94,0.18,7.99
2020-04-10,000700,9.44,8.94,9.44,8.9,530909,483137200.0,5.72,-5.3,-0.5,6.58
2020-04-13,000700,8.7,8.72,8.8,8.6,259429,225400743.0,2.24,-2.46,-0.22,3.21
2020-04-14,000700,9.01,9.25,9.3,9.01,770941,708027328.0,3.33,6.08,0.53,9.55
2020-04-15,000700,9.2,9.0,9.4,9.0,796211,731680272.0,4.32,-2.7,-0.25,9.87
2020-04-16,000700,8.76,8.79,8.98,8.72,504566,445962672.0,2.89,-2.33,-0.21,6.25
2020-04-17,000700,8.9,8.77,9.08,8.7,491786,435982672.0,4.32,-0.23,-0.02,6.09
2020-04-20,000700,8.53,8.79,8.82,8.53,331397,287933824.0,3.31,0.23,0.02,4.11
2020-04-21,000700,8.71,8.66,8.76,8.54,302706,260534326.0,2.5,-1.48,-0.13,3.75
2020-04-22,000700,8.58,8.67,8.79,8.5,287180,248122525.0,3.35,0.12,0.01,3.56
2020-04-23,000700,8.75,8.41,8.77,8.4,374367,319601168.0,4.27,-3.0,-0.26,4.64
2020-04-24,000700,8.44,8.12,8.56,8.01,395104,325589312.0,6.54,-3.45,-0.29,4.9
2020-04-27,000700,8.22,8.09,8.24,7.95,242336,195746057.0,3.57,-0.37,-0.03,3.0
2020-04-28,000700,8.15,8.09,8.19,7.58,401104,319425632.0,7.54,0.0,0.0,4.97
2020-04-29,000700,7.95,7.77,8.08,7.68,373630,294271408.0,4.94,-3.96,-0.32,4.63
2020-04-30,000700,7.99,8.09,8.24,7.9,512778,414432256.0,4.38,4.12,0.32,6.35
2020-05-06,000700,7.96,8.35,8.46,7.93,581173,476678976.0,6.55,3.21,0.26,7.2
2020-05-07,000700,8.3,8.14,8.32,8.12,398659,326997280.0,2.4,-2.51,-0.21,4.94
2020-05-08,000700,8.2,8.29,8.41,8.14,467415,386313408.0,3.32,1.84,0.15,5.79
2020-05-11,000700,8.34,8.21,8.43,8.16,366643,303815504.0,3.26,-0.97,-0.08,4.54
2020-05-12,000700,8.21,9.03,9.03,8.13,1191088,1031094992.0,10.96,9.99,0.82,14.76
2020-05-13,000700,8.95,8.76,8.95,8.62,923178,809406768.0,3.65,-2.99,-0.27,11.44
2020-05-14,000700,8.6,8.56,8.69,8.45,567561,485484112.0,2.74,-2.28,-0.2,7.03
2020-05-15,000700,8.6,8.47,8.65,8.42,455964,389070240.0,2.69,-1.05,-0.09,5.65
