date,code,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2020-01-02,600415,3.89,4.01,4.02,3.89,276233,109360578.0,3.36,3.62,0.14,0.51
2020-01-03,600415,4.1,4.14,4.29,4.06,477944,199053657.0,5.74,3.24,0.13,0.88
2020-01-06,600415,4.1,4.05,4.12,4.04,321765,131155531.0,1.93,-2.17,-0.09,0.59
2020-01-07,600415,4.08,4.09,4.13,4.06,140679,57540568.0,1.73,0.99,0.04,0.26
2020-01-08,600415,4.07,3.99,4.08,3.96,207354,83246798.0,2.93,-2.44,-0.1,0.38
2020-01-09,600415,4.01,4.03,4.06,4.0,129847,52261671.0,1.5,1.0,0.04,0.24
2020-01-10,600415,4.03,4.06,4.12,4.03,168091,68458533.0,2.23,0.74,0.03,0.31
2020-01-13,600415,4.06,4.09,4.09,4.0,150468,60766304.0,2.22,0.74,0.03,0.28
2020-01-14,600415,4.09,4.04,4.1,4.03,122538,49860514.0,1.71,-1.22,-0.05,0.23
2020-01-15,600415,4.05,3.98,4.05,3.96,137757,54999574.0,2.23,-1.49,-0.06,0.25
2020-01-16,600415,4.0,4.02,4.05,3.98,146013,58666609.0,1.76,1.01,0.04,0.27
2020-01-17,600415,4.02,4.05,4.1,4.01,172416,70208014.0,2.24,0.75,0.03,0.32
2020-01-20,600415,4.05,4.05,4.07,4.0,101911,41230475.0,1.73,0.0,0.0,0.19
2020-01-21,600415,4.07,4.0,4.07,4.0,141673,56908033.0,1.73,-1.23,-0.05,0.26
2020-01-22,600415,3.98,4.02,4.06,3.93,134881,53831358.0,3.25,0.5,0.02,0.25
2020-01-23,600415,4.01,3.91,4.01,3.83,201598,78955446.0,4.48,-2.74,-0.11,0.37
2020-02-03,600415,3.52,3.52,3.52,3.52,64260,22619520.0,0.0,-9.97,-0.39,0.12
2020-02-04,600415,3.17,3.35,3.47,3.17,372682,124890360.0,8.52,-4.83,-0.17,0.68
2020-02-05,600415,3.36,3.39,3.45,3.33,206995,70525114.0,3.58,1.19,0.04,0.38
2020-02-06,600415,3.41,3.42,3.43,3.35,204343,69238933.0,2.36,0.88,0.03,0.38
2020-02-07,600415,3.4,3.39,3.4,3.36,138123,46716433.0,1.17,-0.88,-0.03,0.25
2020-02-10,600415,3.4,3.49,3.55,3.38,214388,74716776.0,5.01,2.95,0.1,0.39
2020-02-11,600415,3.52,3.48,3.52,3.45,149089,51880175.0,2.01,-0.29,-0.01,0.27
2020-02-12,600415,3.49,3.5,3.51,3.45,118866,41334703.0,1.72,0.57,0.02,0.22
2020-02-13,600415,3.48,3.45,3.49,3.43,123916,42869566.0,1.71,-1.43,-0.05,0.23
2020-02-14,600415,3.45,3.46,3.47,3.43,89555,30878496.0,1.16,0.29,0.01,0.16
2020-02-17,600415,3.46,3.61,3.62,3.46,225192,80334338.0,4.62,4.34,0.15,0.41
2020-02-18,600415,3.63,3.61,3.64,3.58,179029,64560705.0,1.66,0.0,0.0,0.33
2020-02-19,600415,3.63,3.59,3.64,3.59,113974,41155165.0,1.39,-0.55,-0.02,0.21
2020-02-20,600415,3.61,3.7,3.73,3.58,193640,70482742.0,4.18,3.06,0.11,0.36
2020-02-21,600415,3.68,3.71,3.75,3.67,163275,60529311.0,2.16,0.27,0.01,0.3
2020-02-24,600415,3.69,3.63,3.7,3.61,194104,70558151.0,2.43,-2.16,-0.08,0.36
2020-02-25,600415,3.59,3.57,3.59,3.5,219092,77692881.0,2.48,-1.65,-0.06,0.4
2020-02-26,600415,3.52,3.68,3.71,3.48,328110,118431194.0,6.44,3.08,0.11,0.6
2020-02-27,600415,3.68,3.61,3.69,3.61,201255,73307388.0,2.17,-1.9,-0.07,0.37
2020-02-28,600415,3.56,3.45,3.56,3.44,279709,97514626.0,3.32,-4.43,-0.16,0.51
2020-03-02,600415,3.48,3.54,3.57,3.48,153343,54278549.0,2.61,2.61,0.09,0.28
2020-03-03,600415,3.57,3.55,3.61,3.53,165362,58941131.0,2.26,0.28,0.01,0.3
2020-03-04,600415,3.52,3.59,3.59,3.5,152297,54165002.0,2.54,1.13,0.04,0.28
2020-03-05,600415,3.6,3.65,3.65,3.59,209105,75811970.0,1.67,1.67,0.06,0.38
2020-03-06,600415,3.61,3.62,3.65,3.57,172316,62226496.0,2.19,-0.82,-0.03,0.32
2020-03-09,600415,3.58,3.52,3.61,3.5,190468,67386830.0,3.04,-2.76,-0.1,0.35
2020-03-10,600415,3.46,3.57,3.58,3.46,184902,65372980.0,3.41,1.42,0.05,0.34
2020-03-11,600415,3.58,3.52,3.59,3.52,156633,55567311.0,1.96,-1.4,-0.05,0.29
2020-03-12,600415,3.48,3.47,3.51,3.46,138942,48361997.0,1.42,-1.42,-0.05,0.26
2020-03-13,600415,3.4,3.49,3.53,3.33,239453,81698330.0,5.76,0.58,0.02,0.44
2020-03-16,600415,3.6,3.48,3.64,3.44,237471,84109651.0,5.73,-0.29,-0.01,0.44
2020-03-17,600415,3.48,3.48,3.55,3.44,192093,66923249.0,3.16,0.0,0.0,0.35
2020-03-18,600415,3.5,3.37,3.51,3.36,198922,68516487.0,4.31,-3.16,-0.11,0.37
2020-03-19,600415,3.35,3.4,3.47,3.35,205599,69906651.0,3.56,0.89,0.03,0.38
2020-03-20,600415,3.41,3.41,3.43,3.34,134771,45580131.0,2.65,0.29,0.01,0.25
2020-03-23,600415,3.36,3.31,3.36,3.3,134712,44920267.0,1.76,-2.93,-0.1,0.25
2020-03-24,600415,3.32,3.36,3.39,3.32,121161,40728413.0,2.11,1.51,0.05,0.22
2020-03-25,600415,3.41,3.38,3.43,3.36,113575,38482859.0,2.08,0.6,0.02,0.21
2020-03-26,600415,3.39,3.33,3.39,3.32,104499,35005861.0,2.07,-1.48,-0.05,0.19
2020-03-27,600415,3.38,3.38,3.42,3.35,134443,45484370.0,2.1,1.5,0.05,0.25
2020-03-30,600415,3.34,3.33,3.36,3.3,126979,42208727.0,1.78,-1.48,-0.05,0.23
2020-03-31,600415,3.36,3.31,3.37,3.31,83711,27906938.0,1.8,-0.6,-0.02,0.15
2020-04-01,600415,3.33,3.33,3.37,3.3,103679,34597762.0,2.11,0.6,0.02,0.19
2020-04-02,600415,3.32,3.37,3.37,3.31,98862,33065979.0,1.8,1.2,0.04,0.18
