date,long,short,ls_gross,turnover,cost_bps,ls_net,overlap_long,overlap_short,long_turnover,short_turnover,added_long,removed_long,added_short,removed_short,cum_ls_net,cum_ls_gross,drawdown
2022-01-04,-0.029658147264644365,-0.02554788014600015,-0.004110267118644213,2.0,0.0005,-0.005110267118644213,0.0,0.0,1.0,1.0,40,0,40,0,-0.005110267118644213,-0.004110267118644213,0.0
2022-01-05,0.0015149082723403678,0.007104672112206488,-0.00558976383986612,0.6000000000000001,0.0005,-0.00588976383986612,0.7,0.7,0.30000000000000004,0.30000000000000004,12,12,12,12,-0.011000030958510335,-0.009700030958510334,-0.005889763839866121
2022-01-06,-0.016854046500648416,-0.020235761446557542,0.0033817149459091263,0.6,0.0005,0.0030817149459091264,0.6,0.8,0.4,0.19999999999999996,16,16,8,8,-0.007918316012601208,-0.0063183160126012074,-0.002808048893956995
2022-01-07,0.004795226434379946,0.003466473447109346,0.0013287529872705998,0.4,0.0005,0.0011287529872705997,0.75,0.85,0.25,0.15000000000000002,10,10,6,6,-0.0067895630253306085,-0.004989563025330608,-0.0016792959066863952
2022-01-10,-0.0011899575923785377,-0.016397069691382857,0.01520711209900432,0.6,0.0005,0.01490711209900432,0.65,0.75,0.35,0.25,14,14,10,10,0.008117549073673711,0.010217549073673712,0.0
2022-01-11,0.024635261017149312,0.005095657170929727,0.019539603846219583,1.625,0.0005,0.018727103846219582,0.325,0.05,0.675,0.95,27,27,38,38,0.026844652919893294,0.029757152919893295,0.0
2022-01-12,-0.011537407813495616,-0.009300092417904396,-0.0022373153955912196,0.4750000000000001,0.0005,-0.0024748153955912195,0.7,0.825,0.30000000000000004,0.17500000000000004,12,12,7,7,0.024369837524302072,0.027519837524302076,-0.0024748153955912212
2022-01-13,0.01141250928637976,0.010866558698840612,0.0005459505875391474,1.6749999999999998,0.0005,-0.00029154941246085247,0.3,0.025,0.7,0.975,28,28,39,39,0.02407828811184122,0.028065788111841225,-0.0027663648080520735
2022-01-14,0.01770133070357336,0.01608234094978879,0.0016189897537845707,0.5750000000000001,0.0005,0.0013314897537845707,0.6,0.825,0.4,0.17500000000000004,16,16,7,7,0.02540977786562579,0.029684777865625796,-0.0014348750542675023
2022-01-17,-0.020489076035958325,0.007072004850864205,-0.02756108088682253,0.55,0.0005,-0.02783608088682253,0.725,0.725,0.275,0.275,11,11,11,11,-0.00242630302119674,0.0021236969788032654,-0.029270955941090034
2022-01-18,-0.0072294219342917574,-0.0015638542279962178,-0.005665567706295539,1.5,0.0005,-0.006415567706295539,0.4,0.1,0.6,0.9,24,24,36,36,-0.00884187072749228,-0.003541870727492274,-0.035686523647385573
2022-01-19,-0.028741246594710217,-0.007706685645662456,-0.02103456094904776,0.75,0.0005,-0.02140956094904776,0.575,0.675,0.42500000000000004,0.32499999999999996,17,17,13,13,-0.03025143167654004,-0.024576431676540035,-0.05709608459643334
2022-01-20,-0.009283663818680366,-0.01578068410537965,0.006497020286699283,0.725,0.0005,0.006134520286699283,0.65,0.625,0.35,0.375,14,14,15,15,-0.024116911389840758,-0.018079411389840754,-0.05096156430973405
2022-01-21,-0.0022058709482909696,0.004521237275653385,-0.006727108223944354,1.475,0.0005,-0.0074646082239443546,0.375,0.15,0.625,0.85,25,25,34,34,-0.031581519613785115,-0.02480651961378511,-0.058426172533678405
2022-01-24,-0.03927993070935408,-0.0431871324809946,0.003907201771640521,0.7,0.0005,0.0035572017716405213,0.625,0.675,0.375,0.32499999999999996,15,15,13,13,-0.028024317842144594,-0.020899317842144587,-0.05486897076203789
