date,code,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2020-01-02,600486,68.79,68.45,71.1,67.95,35038,243117770.0,4.59,-0.26,-0.18,1.13
2020-01-03,600486,67.89,68.9,69.5,67.55,32628,222963828.0,2.85,0.66,0.45,1.05
2020-01-06,600486,70.5,66.77,72.78,64.7,92139,634890976.0,11.73,-3.09,-2.13,2.97
2020-01-07,600486,67.32,66.8,69.5,65.9,67106,450362016.0,5.39,0.04,0.03,2.17
2020-01-08,600486,66.0,66.65,67.89,66.0,35782,240319762.0,2.83,-0.22,-0.15,1.15
2020-01-09,600486,67.33,67.5,68.33,66.07,28692,192730072.0,3.39,1.28,0.85,0.93
2020-01-10,600486,67.45,66.81,67.75,66.28,26469,176915953.0,2.18,-1.02,-0.69,0.85
2020-01-13,600486,66.71,68.25,68.82,66.14,43226,292042800.0,4.01,2.16,1.44,1.39
2020-01-14,600486,68.41,67.16,69.66,66.86,31888,215228092.0,4.1,-1.6,-1.09,1.03
2020-01-15,600486,67.21,67.58,67.88,66.8,20313,136944508.0,1.61,0.63,0.42,0.66
2020-01-16,600486,67.72,67.5,68.98,67.12,23010,156243595.0,2.75,-0.12,-0.08,0.74
2020-01-17,600486,68.1,67.78,68.49,67.06,16951,114885018.0,2.12,0.41,0.28,0.55
2020-01-20,600486,67.78,68.37,68.68,67.3,22765,155034271.0,2.04,0.87,0.59,0.73
2020-01-21,600486,67.3,68.3,69.37,67.3,30606,209096292.0,3.03,-0.1,-0.07,0.99
2020-01-22,600486,68.15,69.43,70.32,67.12,28595,197225978.0,4.69,1.65,1.13,0.92
2020-01-23,600486,69.02,64.52,69.1,64.0,42668,280531856.0,7.35,-7.07,-4.91,1.38
2020-02-03,600486,58.07,60.0,63.51,58.07,43261,262122029.0,8.43,-7.01,-4.52,1.4
2020-02-04,600486,62.0,63.45,63.66,60.66,36545,229785087.0,5.0,5.75,3.45,1.18
2020-02-05,600486,63.71,64.71,66.39,62.8,45371,293247680.0,5.66,1.99,1.26,1.46
