date,code,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2020-01-02,603678,23.08,23.1,23.42,22.78,138910,321420368.0,2.79,0.7,0.16,3.07
2020-01-03,603678,23.4,24.01,24.38,23.23,191016,456846144.0,4.98,3.94,0.91,4.22
2020-01-06,603678,24.03,24.11,24.47,23.86,179881,433312112.0,2.54,0.42,0.1,3.97
2020-01-07,603678,24.47,24.04,24.6,23.85,148354,358532032.0,3.11,-0.29,-0.07,3.28
2020-01-08,603678,23.75,23.8,24.39,23.62,139238,334104784.0,3.2,-1.0,-0.24,3.08
2020-01-09,603678,23.97,23.94,24.19,23.68,108676,259753886.0,2.14,0.59,0.14,2.4
2020-01-10,603678,23.91,23.58,24.08,23.56,90476,215198229.0,2.17,-1.5,-0.36,2.0
2020-01-13,603678,23.44,23.95,23.99,23.32,106578,252446037.0,2.84,1.57,0.37,2.35
2020-01-14,603678,23.96,24.16,24.22,23.81,107643,259077613.0,1.71,0.88,0.21,2.38
2020-01-15,603678,24.25,24.02,24.47,23.87,104756,252488875.0,2.48,-0.58,-0.14,2.31
2020-01-16,603678,24.06,23.68,24.14,23.68,73794,175972844.0,1.92,-1.42,-0.34,1.63
2020-01-17,603678,23.7,23.55,23.87,23.53,61471,145658496.0,1.44,-0.55,-0.13,1.36
2020-01-20,603678,23.59,24.17,24.2,23.4,90197,216315875.0,3.4,2.63,0.62,1.99
2020-01-21,603678,24.03,24.04,24.53,23.97,91333,220901131.0,2.32,-0.54,-0.13,2.02
2020-01-22,603678,23.94,24.73,24.76,23.65,117110,284563856.0,4.62,2.87,0.69,2.59
2020-01-23,603678,24.42,23.32,24.63,23.0,118147,282512416.0,6.59,-5.7,-1.41,2.61
2020-02-03,603678,20.99,20.99,20.99,20.99,12234,25679166.0,0.0,-9.99,-2.33,0.27
2020-02-04,603678,19.26,20.23,20.7,19.25,154071,310422352.0,6.91,-3.62,-0.76,3.4
2020-02-05,603678,20.28,20.47,20.97,20.2,112355,230994338.0,3.81,1.19,0.24,2.48
2020-02-06,603678,20.4,20.84,20.97,20.15,102494,211198970.0,4.01,1.81,0.37,2.26
2020-02-07,603678,20.65,22.27,22.39,20.6,119156,254939517.0,8.59,6.86,1.43,2.63
2020-02-10,603678,22.5,23.17,23.77,22.4,166591,385174608.0,6.15,4.04,0.9,3.68
2020-02-11,603678,23.32,23.0,23.9,22.44,130954,300127376.0,6.3,-0.73,-0.17,2.89
2020-02-12,603678,23.28,24.7,25.1,23.2,278023,669687520.0,8.26,7.39,1.7,6.14
2020-02-13,603678,24.61,24.51,25.22,24.21,229511,567005952.0,4.09,-0.77,-0.19,5.07
2020-02-14,603678,24.69,25.27,25.66,24.4,213176,536293888.0,5.14,3.1,0.76,4.71
2020-02-17,603678,25.5,27.8,27.8,25.44,331062,883906816.0,9.34,10.01,2.53,7.31
2020-02-18,603678,29.02,30.58,30.58,28.77,438448,1311420160.0,6.51,10.0,2.78,9.69
2020-02-19,603678,30.9,29.25,30.9,29.2,425718,1282218720.0,5.56,-4.35,-1.33,9.4
2020-02-20,603678,29.31,30.2,30.56,28.66,358055,1065632608.0,6.5,3.25,0.95,7.91
2020-02-21,603678,31.3,31.8,32.99,31.01,371169,1185783232.0,6.56,5.3,1.6,8.2
2020-02-24,603678,32.6,33.4,34.18,31.41,308056,1018186000.0,8.71,5.03,1.6,6.81
2020-02-25,603678,32.03,34.38,35.64,30.71,353494,1163558256.0,14.76,2.93,0.98,7.81
2020-02-26,603678,33.2,31.02,33.73,30.94,313268,1005218368.0,8.12,-9.77,-3.36,6.92
2020-02-27,603678,31.13,30.89,32.5,29.54,245040,759413344.0,9.54,-0.42,-0.13,5.41
2020-02-28,603678,28.82,27.96,29.8,27.9,278031,797835552.0,6.15,-9.49,-2.93,6.14
2020-03-02,603678,28.67,28.91,29.51,27.9,222826,641401648.0,5.76,3.4,0.95,4.92
2020-03-03,603678,29.5,29.26,30.22,28.66,248576,732558960.0,5.4,1.21,0.35,5.49
2020-03-04,603678,29.16,28.85,29.34,28.0,173813,498380064.0,4.58,-1.4,-0.41,3.84
2020-03-05,603678,29.2,29.0,29.39,28.3,197437,568663536.0,3.78,0.52,0.15,4.36
2020-03-06,603678,28.65,28.5,28.96,28.21,143217,408305152.0,2.59,-1.72,-0.5,3.16
2020-03-09,603678,27.5,26.11,27.65,25.65,205856,549462064.0,7.02,-8.39,-2.39,4.55
2020-03-10,603678,26.1,27.7,27.71,26.1,172738,466964128.0,6.17,6.09,1.59,3.82
2020-03-11,603678,27.79,26.8,28.19,26.73,143527,395862672.0,5.27,-3.25,-0.9,3.17
2020-03-12,603678,26.33,26.74,27.26,26.2,122395,325941312.0,3.96,-0.22,-0.06,2.7
2020-03-13,603678,25.45,27.05,27.25,25.15,149853,396393072.0,7.85,1.16,0.31,3.31
2020-03-16,603678,27.08,25.78,27.17,24.51,172419,447599376.0,9.83,-4.7,-1.27,3.81
2020-03-17,603678,26.08,25.95,26.35,24.77,167277,430565584.0,6.13,0.66,0.17,3.7
2020-03-18,603678,25.97,24.89,26.63,24.88,220968,570895696.0,6.74,-4.08,-1.06,4.88
2020-03-19,603678,25.2,25.48,25.73,24.66,152964,385380496.0,4.3,2.37,0.59,3.38
2020-03-20,603678,25.78,25.06,25.92,24.79,121345,306154672.0,4.43,-1.65,-0.42,2.68
2020-03-23,603678,24.0,23.02,24.4,22.97,138778,326467232.0,5.71,-8.14,-2.04,3.07
2020-03-24,603678,23.74,23.5,23.76,22.5,119854,279224832.0,5.47,2.09,0.48,2.65
2020-03-25,603678,24.1,23.84,24.28,23.65,134814,322962496.0,2.68,1.45,0.34,2.98
2020-03-26,603678,23.59,23.32,23.93,23.21,91445,215168746.0,3.02,-2.18,-0.52,2.02
2020-03-27,603678,23.77,22.98,23.93,22.95,79125,186067258.0,4.2,-1.46,-0.34,1.75
2020-03-30,603678,22.7,22.21,22.8,21.8,91114,202671902.0,4.35,-3.35,-0.77,2.01
2020-03-31,603678,22.62,22.31,22.7,22.29,64757,145615024.0,1.85,0.45,0.1,1.43
2020-04-01,603678,22.28,22.89,23.39,22.25,106195,244448418.0,5.11,2.6,0.58,2.35
2020-04-02,603678,22.78,24.07,24.11,22.78,122570,287878896.0,5.81,5.16,1.18,2.71
2020-04-03,603678,23.79,23.72,23.98,23.38,80724,191053366.0,2.49,-1.45,-0.35,1.78
2020-04-07,603678,25.01,24.51,25.25,24.4,139905,345480336.0,3.58,3.33,0.79,3.09
2020-04-08,603678,24.29,24.78,25.22,24.29,109695,272697648.0,3.79,1.1,0.27,2.42
2020-04-09,603678,24.97,24.53,25.08,24.3,88220,217379427.0,3.15,-1.01,-0.25,1.95
2020-04-10,603678,24.65,23.64,24.65,23.42,105103,251363213.0,5.01,-3.63,-0.89,2.32
2020-04-13,603678,23.17,23.15,23.38,22.87,60986,140838344.0,2.16,-2.07,-0.49,1.35
2020-04-14,603678,23.4,24.32,24.4,23.4,87292,208193300.0,4.32,5.05,1.17,1.93
2020-04-15,603678,24.4,24.61,25.1,24.08,123751,305269552.0,4.19,1.19,0.29,2.73
2020-04-16,603678,24.33,24.85,24.95,24.11,84629,208984987.0,3.41,0.98,0.24,1.87
2020-04-17,603678,25.25,24.93,25.47,24.67,105492,264732456.0,3.22,0.32,0.08,2.33
2020-04-20,603678,24.98,24.9,25.0,24.51,79572,196863641.0,1.97,-0.12,-0.03,1.76
2020-04-21,603678,24.68,24.61,24.72,24.14,66192,161505420.0,2.33,-1.16,-0.29,1.46
2020-04-22,603678,24.31,24.77,24.94,24.3,50524,124930366.0,2.6,0.65,0.16,1.12
2020-04-23,603678,24.87,24.53,25.16,24.48,82733,204905510.0,2.75,-0.97,-0.24,1.83
2020-04-24,603678,24.67,24.33,24.9,24.24,63652,156376580.0,2.69,-0.82,-0.2,1.41
2020-04-27,603678,24.38,23.85,24.5,23.7,50725,121585317.0,3.29,-1.97,-0.48,1.12
2020-04-28,603678,23.72,23.73,23.96,22.72,55567,130286899.0,5.2,-0.5,-0.12,1.23
2020-04-29,603678,23.7,24.32,24.5,23.5,55551,134371228.0,4.21,2.49,0.59,1.23
