date,code,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2020-01-02,600375,4.72,4.73,4.76,4.7,62071,29401418.0,1.28,1.07,0.05,1.12
2020-01-03,600375,4.75,4.88,4.88,4.72,115561,55644596.0,3.38,3.17,0.15,2.08
2020-01-06,600375,4.86,4.9,4.97,4.83,123598,60436260.0,2.87,0.41,0.02,2.22
2020-01-07,600375,4.87,4.91,4.92,4.81,81381,39694608.0,2.24,0.2,0.01,1.46
2020-01-08,600375,4.89,4.95,5.19,4.86,168686,84462453.0,6.72,0.81,0.04,3.04
2020-01-09,600375,4.96,4.93,4.98,4.88,88147,43426012.0,2.02,-0.4,-0.02,1.59
2020-01-10,600375,4.96,4.87,4.96,4.84,59236,28884417.0,2.43,-1.22,-0.06,1.07
2020-01-13,600375,4.88,4.92,5.0,4.88,55466,27373397.0,2.46,1.03,0.05,1.0
2020-01-14,600375,4.96,4.9,4.96,4.88,51960,25486373.0,1.63,-0.41,-0.02,0.93
2020-01-15,600375,4.91,4.82,4.91,4.8,55659,26852491.0,2.24,-1.63,-0.08,1.0
2020-01-16,600375,4.86,4.76,4.86,4.74,38410,18369931.0,2.49,-1.24,-0.06,0.69
2020-01-17,600375,4.74,4.78,4.78,4.73,37721,17938925.0,1.05,0.42,0.02,0.68
2020-01-20,600375,4.77,4.81,4.82,4.73,46682,22324553.0,1.88,0.63,0.03,0.84
2020-01-21,600375,4.79,4.7,4.81,4.66,59455,28228432.0,3.12,-2.29,-0.11,1.07
2020-01-22,600375,4.71,4.71,4.73,4.63,38546,18062905.0,2.13,0.21,0.01,0.69
2020-01-23,600375,4.74,4.52,4.77,4.5,77207,35834790.0,5.73,-4.03,-0.19,1.39
2020-02-03,600375,4.07,4.07,4.07,4.07,13911,5661777.0,0.0,-9.96,-0.45,0.25
2020-02-04,600375,3.67,3.83,3.95,3.66,127439,48931278.0,7.13,-5.9,-0.24,2.29
2020-02-05,600375,3.83,3.96,4.08,3.8,93026,36953333.0,7.31,3.39,0.13,1.67
2020-02-06,600375,4.0,4.02,4.06,3.95,68006,27277484.0,2.78,1.52,0.06,1.22
2020-02-07,600375,4.0,4.03,4.04,3.96,54000,21592244.0,1.99,0.25,0.01,0.97
2020-02-10,600375,4.03,4.09,4.12,3.99,65001,26423615.0,3.23,1.49,0.06,1.17
2020-02-11,600375,4.1,4.08,4.14,4.05,51495,21126363.0,2.2,-0.24,-0.01,0.93
2020-02-12,600375,4.06,4.14,4.15,4.04,75014,30736876.0,2.7,1.47,0.06,1.35
2020-02-13,600375,4.13,4.04,4.18,4.03,81830,33467993.0,3.62,-2.42,-0.1,1.47
2020-02-14,600375,4.05,4.05,4.08,4.02,40971,16562313.0,1.49,0.25,0.01,0.74
2020-02-17,600375,4.05,4.16,4.17,4.04,74104,30565189.0,3.21,2.72,0.11,1.33
2020-02-18,600375,4.18,4.22,4.26,4.15,73469,30859237.0,2.64,1.44,0.06,1.32
2020-02-19,600375,4.26,4.22,4.32,4.2,70484,29848949.0,2.84,0.0,0.0,1.27
2020-02-20,600375,4.23,4.34,4.36,4.2,86733,37015230.0,3.79,2.84,0.12,1.56
2020-02-21,600375,4.3,4.41,4.43,4.28,110313,48171946.0,3.46,1.61,0.07,1.98
2020-02-24,600375,4.39,4.39,4.41,4.3,106378,46411706.0,2.49,-0.45,-0.02,1.91
2020-02-25,600375,4.27,4.5,4.71,4.19,245685,109114479.0,11.85,2.51,0.11,4.42
2020-02-26,600375,4.42,4.45,4.53,4.38,119701,53346141.0,3.33,-1.11,-0.05,2.15
2020-02-27,600375,4.49,4.54,4.65,4.46,119094,54138187.0,4.27,2.02,0.09,2.14
2020-02-28,600375,4.4,4.24,4.47,4.21,96131,41643775.0,5.73,-6.61,-0.3,1.73
2020-03-02,600375,4.31,4.44,4.54,4.25,92802,40957699.0,6.84,4.72,0.2,1.67
2020-03-03,600375,4.46,4.52,4.63,4.43,125208,56518968.0,4.5,1.8,0.08,2.25
2020-03-04,600375,4.55,4.7,4.71,4.45,142235,65320802.0,5.75,3.98,0.18,2.56
2020-03-05,600375,4.69,4.69,4.75,4.62,126694,59337994.0,2.77,-0.21,-0.01,2.28
2020-03-06,600375,4.62,4.7,4.8,4.6,122584,57449878.0,4.26,0.21,0.01,2.21
2020-03-09,600375,4.65,4.47,4.67,4.45,103288,47232269.0,4.68,-4.89,-0.23,1.86
2020-03-10,600375,4.44,4.7,4.7,4.4,116299,53011303.0,6.71,5.15,0.23,2.09
2020-03-11,600375,4.74,4.67,4.85,4.64,118205,55883084.0,4.47,-0.64,-0.03,2.13
2020-03-12,600375,4.6,4.64,4.67,4.53,64706,29786231.0,3.0,-0.64,-0.03,1.16
2020-03-13,600375,4.44,4.8,4.82,4.38,170699,79912305.0,9.48,3.45,0.16,3.07
2020-03-16,600375,4.84,4.59,4.87,4.56,150653,70775010.0,6.46,-4.38,-0.21,2.71
2020-03-17,600375,4.59,4.64,4.69,4.42,74242,33905606.0,5.88,1.09,0.05,1.34
2020-03-18,600375,4.67,4.53,4.82,4.5,99715,46700271.0,6.9,-2.37,-0.11,1.79
2020-03-19,600375,4.46,4.52,4.61,4.42,71016,32030644.0,4.19,-0.22,-0.01,1.28
2020-03-20,600375,4.54,4.6,4.61,4.5,60838,27755123.0,2.43,1.77,0.08,1.09
2020-03-23,600375,4.45,4.25,4.59,4.15,83868,36834420.0,9.57,-7.61,-0.35,1.51
2020-03-24,600375,4.35,4.3,4.41,4.08,103005,43971369.0,7.76,1.18,0.05,1.85
2020-03-25,600375,4.37,4.36,4.49,4.3,87385,38283439.0,4.42,1.4,0.06,1.57
