date,long,short,ls_gross,turnover,cost_bps,ls_net,overlap_long,overlap_short,long_turnover,short_turnover,added_long,removed_long,added_short,removed_short,cum_ls_net,cum_ls_gross,drawdown
2022-05-11,0.0013942169797194846,0.002367691916194148,-0.0009734749364746632,0.675,0.0005,-0.0013109749364746633,0.6,0.725,0.4,0.275,8,8,11,11,0.1615519301105938,0.18378943011059387,-0.0013109749364746681
2022-05-12,0.010925660934579676,0.003946857596154217,0.006978803338425459,0.525,0.0005,0.006716303338425459,0.65,0.825,0.35,0.17500000000000004,7,7,7,7,0.16826823344901926,0.19076823344901933,0.0
2022-05-13,0.006819147511119788,-0.007519434769931263,0.014338582281051051,0.675,0.0005,0.014001082281051052,0.5,0.825,0.5,0.17500000000000004,10,10,7,7,0.1822693157300703,0.2051068157300704,0.0
2022-05-16,-0.0037866034717995755,0.012577097249632619,-0.016363700721432194,0.525,0.0005,-0.016626200721432192,0.7,0.775,0.30000000000000004,0.22499999999999998,6,6,9,9,0.1656431150086381,0.1887431150086382,-0.0166262007214322
2022-05-17,-0.002485405034812435,-0.00516302947207608,0.002677624437263645,0.4750000000000001,0.0005,0.002440124437263645,0.7,0.825,0.30000000000000004,0.17500000000000004,6,6,7,7,0.16808323944590176,0.19142073944590182,-0.014186076284168542
2022-05-18,0.00904457087435967,0.011895729668191071,-0.002851158793831401,0.7000000000000001,0.0005,-0.003201158793831401,0.45,0.85,0.55,0.15000000000000002,11,11,6,6,0.16488208065207036,0.1885695806520704,-0.01738723507799994
2022-05-19,-0.009142554111850519,0.016605842045688397,-0.025748396157538916,1.4,0.0005,-0.026448396157538915,0.35,0.25,0.65,0.75,13,13,30,30,0.13843368449453144,0.1628211844945315,-0.04383563123553885
2022-05-20,0.013664614068547498,0.008102842421089631,0.005561771647457867,1.55,0.0005,0.004786771647457867,0.25,0.2,0.75,0.8,15,15,32,32,0.1432204561419893,0.16838295614198937,-0.03904885958808099
2022-05-23,-0.04326713930878335,-0.03411580799537911,-0.009151331313404239,0.55,0.0005,-0.009426331313404238,0.6,0.85,0.4,0.15000000000000002,8,8,6,6,0.13379412482858508,0.15923162482858513,-0.04847519090148522
2022-05-24,0.012696403996905654,0.013994600794731,-0.0012981967978253454,0.65,0.0005,-0.0016231967978253454,0.5,0.85,0.5,0.15000000000000002,10,10,6,6,0.13217092803075972,0.1579334280307598,-0.050098387699310576
2022-05-25,0.005755132135329825,0.002585513515927157,0.003169618619402668,0.5750000000000001,0.0005,0.002882118619402668,0.7,0.725,0.30000000000000004,0.275,6,6,11,11,0.13505304665016238,0.16110304665016248,-0.04721626907990792
2022-05-26,-0.006584808416432978,0.0006524005728019477,-0.007237208989234925,0.6,0.0005,-0.007537208989234925,0.65,0.75,0.35,0.25,7,7,10,10,0.12751583766092744,0.15386583766092754,-0.05475347806914285
2022-05-27,0.0016577992752972674,0.011266671248763275,-0.009608871973466007,1.5,0.0005,-0.010358871973466008,0.3,0.2,0.7,0.8,14,14,32,32,0.11715696568746144,0.14425696568746155,-0.06511235004260886
2022-05-30,-0.005714586051301729,0.0017978817181047205,-0.00751246776940645,0.35,0.0005,-0.00768746776940645,0.8,0.85,0.19999999999999996,0.15000000000000002,4,4,6,6,0.10946949791805499,0.1367444979180551,-0.0727998178120153
2022-05-31,0.0031126977887025752,-0.005291615275363146,0.008404313064065722,0.45000000000000007,0.0005,0.008179313064065722,0.7,0.85,0.30000000000000004,0.15000000000000002,6,6,6,6,0.11764881098212071,0.14514881098212082,-0.06462050474794959
2022-06-01,0.014224502287150562,0.01836250316334076,-0.004138000876190198,1.575,0.0005,-0.004925500876190198,0.3,0.125,0.7,0.875,14,14,35,35,0.11272331010593051,0.1410108101059306,-0.06954600562413979
2022-06-02,0.02683879944452209,0.02085950639804065,0.00597929304648144,1.4,0.0005,0.00527929304648144,0.45,0.15,0.55,0.85,11,11,34,34,0.11800260315241194,0.14699010315241207,-0.06426671257765836
2022-06-06,-0.007198078360398992,-0.0017706413774790306,-0.0054274369829199615,0.09999999999999998,0.0005,-0.005477436982919961,0.9,1.0,0.09999999999999998,0.0,2,2,0,0,0.11252516616949199,0.1415626661694921,-0.06974414956057831
2022-06-07,-0.004236050174754115,-0.0009130282597619556,-0.003323021914992159,0.25,0.0005,-0.003448021914992159,0.85,0.9,0.15000000000000002,0.09999999999999998,3,3,4,4,0.10907714425449982,0.13823964425449994,-0.07319217147557047
2022-06-08,-0.0005322018275306206,-0.0156796940287888,0.015147492201258179,0.25,0.0005,0.015022492201258179,0.8,0.95,0.19999999999999996,0.050000000000000044,4,4,2,2,0.124099636455758,0.15338713645575813,-0.0581696792743123
2022-06-09,0.015898041166652062,0.01547517913358407,0.00042286203306799233,0.29999999999999993,0.0005,0.00027286203306799237,0.8,0.9,0.19999999999999996,0.09999999999999998,4,4,4,4,0.12437249848882599,0.15380999848882612,-0.057896817241244306
2022-06-10,-0.005284343021580181,0.006773292086965724,-0.012057635108545905,0.2749999999999999,0.0005,-0.012195135108545906,0.8,0.925,0.19999999999999996,0.07499999999999996,4,4,3,3,0.11217736338028009,0.14175236338028022,-0.07009195234979021
2022-06-13,-0.0016545416884343957,-0.0017240412679266222,6.949957949222655e-05,0.125,0.0005,6.999579492226549e-06,0.9,0.975,0.09999999999999998,0.025000000000000022,2,2,1,1,0.11218436295977231,0.14182186295977245,-0.07008495277029798
2022-06-14,-0.0071272976325435985,0.004533996274231572,-0.01166129390677517,0.275,0.0005,-0.01179879390677517,0.85,0.875,0.15000000000000002,0.125,3,3,5,5,0.10038556905299714,0.13016056905299728,-0.08188374667707315
2022-06-15,-0.003858116669014096,0.017996002897940296,-0.02185411956695439,0.32499999999999996,0.0005,-0.02201661956695439,0.8,0.875,0.19999999999999996,0.125,4,4,5,5,0.07836894948604275,0.10830644948604289,-0.10390036624402754
2022-06-16,0.010287125659323736,-0.0006329123403809097,0.010920037999704646,0.25,0.0005,0.010795037999704646,0.8,0.95,0.19999999999999996,0.050000000000000044,4,4,2,2,0.0891639874857474,0.11922648748574753,-0.0931053282443229
2022-06-17,0.015997160921521807,0.015694456892485643,0.0003027040290361632,0.42500000000000004,0.0005,9.020402903616321e-05,0.7,0.875,0.30000000000000004,0.125,6,6,5,5,0.08925419151478356,0.1195291915147837,-0.09301512421528674
2022-06-20,-0.016166446910465843,-0.010845264784240033,-0.00532118212622581,0.29999999999999993,0.0005,-0.00547118212622581,0.8,0.9,0.19999999999999996,0.09999999999999998,4,4,4,4,0.08378300938855775,0.11420800938855788,-0.09848630634151255
2022-06-21,0.005021429396836091,-0.01670686817683866,0.021728297573674754,0.17499999999999993,0.0005,0.021640797573674753,0.9,0.925,0.09999999999999998,0.07499999999999996,2,2,3,3,0.1054238069622325,0.13593630696223263,-0.0768455087678378
2022-06-22,0.02357547218083173,0.017372991746528718,0.0062024804343030135,0.10000000000000009,0.0005,0.006152480434303014,0.95,0.95,0.050000000000000044,0.050000000000000044,1,1,2,2,0.11157628739653551,0.14213878739653565,-0.07069302833353479
2022-06-23,-0.0018396304487767797,0.0030021533064201493,-0.004841783755196929,0.10000000000000009,0.0005,-0.004891783755196929,0.95,0.95,0.050000000000000044,0.050000000000000044,1,1,2,2,0.10668450364133858,0.13729700364133873,-0.07558481208873172
2022-06-24,0.02314992123352206,0.003867633487634877,0.019282287745887184,0.09999999999999998,0.0005,0.019232287745887183,1.0,0.9,0.0,0.09999999999999998,0,0,4,4,0.12591679138722575,0.15657929138722593,-0.056352524342844545
2022-06-27,0.008726933317556779,0.009326103169963865,-0.000599169852407086,0.15000000000000002,0.0005,-0.000674169852407086,0.9,0.95,0.09999999999999998,0.050000000000000044,2,2,2,2,0.12524262153481866,0.15598012153481883,-0.05702669419525164
2022-06-28,-0.030442893106170165,-0.020452268728505613,-0.009990624377664552,0.07500000000000007,0.0005,-0.010028124377664552,0.95,0.975,0.050000000000000044,0.025000000000000022,1,1,1,1,0.11521449715715411,0.14598949715715429,-0.06705481857291619
2022-06-29,0.010517647378523206,0.014682581244326276,-0.004164933865803071,0.17500000000000004,0.0005,-0.004252433865803071,0.85,0.975,0.15000000000000002,0.025000000000000022,3,3,1,1,0.11096206329135104,0.1418245632913512,-0.07130725243871926
2022-06-30,0.012834591571373191,-0.007570269374121757,0.02040486094549495,0.25,0.0005,0.02027986094549495,0.85,0.9,0.15000000000000002,0.09999999999999998,3,3,4,4,0.131241924236846,0.16222942423684616,-0.0510273914932243
2022-07-01,0.005160344532698034,0.01618759744430753,-0.011027252911609496,0.17500000000000004,0.0005,-0.011114752911609497,0.95,0.875,0.050000000000000044,0.125,1,1,5,5,0.1201271713252365,0.15120217132523667,-0.0621421444048338
2022-07-04,0.0004752563792768044,-0.00682713995473728,0.007302396334014085,0.20000000000000007,0.0005,0.007202396334014084,0.85,0.95,0.15000000000000002,0.050000000000000044,3,3,2,2,0.12732956765925058,0.15850456765925075,-0.05493974807081972
2022-07-05,0.0007636591763746255,-0.014471177944376124,0.015234837120750749,0.275,0.0005,0.015097337120750749,0.9,0.825,0.09999999999999998,0.17500000000000004,2,2,7,7,0.14242690478000133,0.1737394047800015,-0.03984241095006896
2022-07-06,0.006308939827660169,0.00914134220602916,-0.00283240237836899,0.15000000000000002,0.0005,-0.00290740237836899,0.95,0.9,0.050000000000000044,0.09999999999999998,1,1,4,4,0.13951950240163236,0.1709070024016325,-0.04274981332843794
