date,long,short,ls_gross,turnover,cost_bps,ls_net,cum_ls_net,cum_ls_gross,drawdown
2023-03-31,0.01699538325765946,0.008339408607128496,0.008655974650530963,0.65,0.0005,0.008330974650530962,0.040558981455269566,0.1486214814552695,-0.11743270228794073
2023-04-03,0.004580747932269133,0.0003495937717757691,0.004231154160493364,0.8500000000000001,0.0005,0.0038061541604933642,0.04436513561576293,0.15285263561576284,-0.11362654812744737
2023-04-04,0.004378476195317671,0.00521129832168919,-0.0008328221263715187,0.7250000000000001,0.0005,-0.0011953221263715187,0.04316981348939141,0.15201981348939134,-0.11482187025381888
2023-04-06,0.007765751980182832,0.010368601674690862,-0.00260284969450803,0.675,0.0005,-0.00294034969450803,0.04022946379488338,0.1494169637948833,-0.11776221994832692
2023-04-07,-0.007978222392479481,-0.005007466387443009,-0.0029707560050364727,0.525,0.0005,-0.003233256005036473,0.036996207789846906,0.14644620778984685,-0.12099547595336338
2023-04-10,0.006478134604026076,0.0018376796663608155,0.00464045493766526,0.7000000000000001,0.0005,0.0042904549376652605,0.04128666272751216,0.15108666272751212,-0.11670502101569813
2023-04-11,0.01115101218194006,0.010268230378038867,0.000882781803901193,0.5750000000000001,0.0005,0.000595281803901193,0.041881944531413355,0.1519694445314133,-0.11610973921179693
2023-04-12,-0.002967175105120625,-0.0020697007882784146,-0.0008974743168422106,0.7,0.0005,-0.0012474743168422106,0.040634470214571144,0.1510719702145711,-0.11735721352863915
2023-04-13,0.005110873733504164,0.003127131028764512,0.0019837427047396518,0.75,0.0005,0.0016087427047396519,0.042243212919310796,0.15305571291931075,-0.1157484708238995
2023-04-14,0.0017976886646106076,-0.004236293950706122,0.006033982615316729,0.775,0.0005,0.005646482615316729,0.047889695534627526,0.15908969553462748,-0.11010198820858277
2023-04-17,-0.005973598307701175,0.000506330442817703,-0.006479928750518878,0.725,0.0005,-0.006842428750518878,0.041047266784108645,0.15260976678410862,-0.11694441695910165
2023-04-18,0.0022238757223784628,-0.0030603009358382022,0.005284176658216665,0.65,0.0005,0.004959176658216665,0.04600644344232531,0.1578939434423253,-0.11198524030088498
2023-04-19,-0.002102339243667317,-0.006830715314038313,0.004728376070370996,0.725,0.0005,0.004365876070370996,0.05037231951269631,0.1626223195126963,-0.10761936423051399
2023-04-20,-0.018015126848027065,-0.02851240893973872,0.010497282091711656,0.85,0.0005,0.010072282091711656,0.06044460160440796,0.17311960160440795,-0.09754708213880234
2023-04-21,-0.005153068943286066,-0.0061487050384427715,0.0009956360951567057,0.975,0.0005,0.0005081360951567057,0.06095273769956467,0.17411523769956466,-0.09703894604364563
2023-04-24,-0.015222031213967535,-0.024091446549736342,0.008869415335768807,0.7250000000000001,0.0005,0.008506915335768807,0.06945965303533348,0.18298465303533346,-0.08853203070787681
2023-04-25,0.012503969589422237,0.0036779754536040753,0.008825994135818162,1.4,0.0005,0.008125994135818163,0.07758564717115164,0.19181064717115162,-0.08040603657205865
2023-04-26,-0.00036326720568050764,-0.00232053324998381,0.0019572660443033024,0.675,0.0005,0.0016197660443033023,0.07920541321545495,0.19376791321545492,-0.07878627052775534
2023-04-27,-0.0011366343359538922,0.02309347195030335,-0.02423010628625724,0.525,0.0005,-0.02449260628625724,0.05471280692919771,0.16953780692919768,-0.10327887681401259
2023-04-28,0.009337894926825633,-0.00020447674386557811,0.009542371670691212,0.525,0.0005,0.009279871670691211,0.06399267859988891,0.1790801785998889,-0.09399900514332138
2023-05-04,-0.0015480090265039888,-0.011339828487706967,0.009791819461202977,0.475,0.0005,0.009554319461202977,0.07354699806109188,0.18887199806109187,-0.08444468568211841
2023-05-05,0.01414971105836071,0.012155497443917765,0.0019942136144429443,0.42500000000000004,0.0005,0.0017817136144429443,0.07532871167553483,0.1908662116755348,-0.08266297206767546
2023-05-08,-0.010017762550035484,-0.020089432434272053,0.01007166988423657,0.475,0.0005,0.00983416988423657,0.08516288155977139,0.20093788155977138,-0.0728288021834389
2023-05-09,0.006135508555494986,0.01568622539210026,-0.009550716836605274,0.30000000000000004,0.0005,-0.009700716836605274,0.07546216472316612,0.1913871647231661,-0.08252951902004417
2023-05-10,-0.0063750273425418865,-0.006139640855801345,-0.00023538648674054172,0.45000000000000007,0.0005,-0.00046038648674054177,0.07500177823642558,0.19115177823642557,-0.08298990550678471
2023-05-11,-0.011087123935056445,-0.01545509542435838,0.004367971489301936,0.32499999999999996,0.0005,0.0042054714893019355,0.07920724972572751,0.1955197497257275,-0.07878443401748278
2023-05-12,0.0020152543192767302,0.019280985317808357,-0.017265730998531625,0.475,0.0005,-0.017503230998531627,0.061704018727195886,0.17825401872719587,-0.0962876650160144
2023-05-15,-0.019716989219801688,-0.015323111236187448,-0.0043938779836142396,0.3999999999999999,0.0005,-0.004593877983614239,0.057110140743581644,0.17386014074358164,-0.10088154299962865
2023-05-16,0.0024988519310455226,0.007162760540063914,-0.004663908609018392,0.44999999999999996,0.0005,-0.004888908609018392,0.052221232134563256,0.16919623213456325,-0.10577045160864704
2023-05-17,-0.0008333161893209375,0.007703121789074943,-0.00853643797839588,1.225,0.0005,-0.009148937978395881,0.043072294156167375,0.16065979415616738,-0.11491938958704292
2023-05-18,-0.004758639349603298,-0.0026681400319426376,-0.0020904993176606604,0.575,0.0005,-0.0023779993176606604,0.040694294838506714,0.1585692948385067,-0.11729738890470358
2023-05-19,0.00258201638732915,-0.0028633731982699003,0.00544538958559905,0.625,0.0005,0.00513288958559905,0.045827184424105764,0.16401468442410577,-0.11216449931910452
2023-05-22,-0.013510163445835069,-0.01602256361703005,0.0025124001711949798,0.65,0.0005,0.0021874001711949796,0.048014584595300745,0.16652708459530075,-0.10997709914790954
2023-05-23,-0.006567417260315475,-0.00042459379559225735,-0.006142823464723218,0.625,0.0005,-0.006455323464723218,0.04155926113057753,0.16038426113057752,-0.11643242261263276
2023-05-24,0.0015817259892549223,0.002437567599493435,-0.0008558416102385125,0.675,0.0005,-0.0011933416102385126,0.040365919520339015,0.159528419520339,-0.11762576422287127
2023-05-25,-0.0011085890404906277,0.006970000837772014,-0.008078589878262642,0.6749999999999999,0.0005,-0.008416089878262641,0.03194982964207638,0.15144982964207634,-0.12604185410113392
2023-05-26,-0.006298764458474,0.0022890271327498913,-0.008587791591223892,0.7250000000000001,0.0005,-0.008950291591223892,0.022999538050852485,0.14286203805085246,-0.13499214569235782
2023-05-29,-0.0013619413836167675,0.014070221594533038,-0.015432162978149805,0.5249999999999999,0.0005,-0.015694662978149806,0.0073048750727026796,0.12742987507270265,-0.1506868086705076
2023-05-30,-0.000811070540598225,-0.0004095799019106946,-0.00040149063868753044,0.625,0.0005,-0.0007139906386875304,0.006590884434015149,0.12702838443401512,-0.15140079930919514
