date,market_return,xsec_vol,n_stocks,vol_ts,vol_xsec,volatility,regime
2021-02-09,0.02323093927317171,0.02699610386028316,220,0.24168268793599446,0.031167939755109553,0.8389947044357633,高波动
2021-02-10,0.011001493746931146,0.027594180469060203,226,0.23772772597526587,0.030933331034470008,0.7927398104662766,高波动
2021-02-18,0.020884784314420642,0.03517971692017027,225,0.24772700094923877,0.0313369999705441,0.8885345471152626,高波动
2021-02-19,0.014717276213966315,0.032078309787806396,226,0.24486942707781348,0.03137725224249712,0.8785280050375397,高波动
2021-02-22,0.0034701578294511954,0.03548897210024846,226,0.23535094182158425,0.031282504697139744,0.819654798474512,高波动
2021-02-23,-0.005607253411169922,0.026159793435266806,226,0.22895778707795406,0.030648808414232603,0.716481983258411,高波动
2021-02-24,-0.009760382169085802,0.03125792858228338,226,0.22570297886136984,0.030748274798662895,0.7110693582474459,高波动
2021-02-25,-0.0010762995532276598,0.02870528266117467,226,0.21866092643605536,0.030910609537022127,0.6934574004410231,高波动
2021-02-26,-0.012775045273173597,0.027561479694494507,226,0.21806810274630992,0.030326977438208298,0.6253040464190802,高波动
2021-03-01,0.022361932527743957,0.027197770306501425,226,0.22705922870677783,0.029821953781728926,0.6145546143991412,高波动
2021-03-02,-0.006753285173463839,0.024626012136950967,226,0.22278033560489446,0.02958494460939571,0.5663881323134266,高波动
2021-03-03,0.013057878611195436,0.023859504368878105,226,0.2212772130565566,0.0292114769993775,0.5170745331403108,高波动
2021-03-04,-0.014659792272296152,0.030480341419718344,226,0.22781614476742468,0.02874153944933231,0.49779883237625216,高波动
2021-03-05,0.002514215459696634,0.027099954913062597,226,0.21443486095599673,0.02824370396185793,0.3743326344446675,高波动
2021-03-08,-0.02136189682080318,0.030752472309746856,226,0.22460224985026359,0.02777005398280776,0.3730535863688697,高波动
2021-03-09,-0.027154819022181084,0.0302804176098935,226,0.24319277683453341,0.028182116400270435,0.5133777989138346,高波动
2021-03-10,-0.0073088186313857205,0.025381518645623914,226,0.24109810211008845,0.02759447540660449,0.43715647665961854,高波动
2021-03-11,0.0230046628739199,0.021609955831042364,226,0.25165414827042015,0.02688494272359126,0.4115201482616331,高波动
2021-03-12,0.004190736649576459,0.02517067446419953,225,0.24392339033337024,0.02664586220056176,0.345607466369237,高波动
2021-03-15,-0.006466513611806838,0.02597465882160685,225,0.23705149288301516,0.026523551052072304,0.29708656037841175,高波动
2021-03-16,0.005506402655927247,0.026047107654607323,225,0.2347664409756091,0.02666566060383794,0.30135439728211855,高波动
